design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,d_shaft_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,I_min_r,P_cr,N_max_comp,n_buck,buckling_passed
36,0.109,0.171,0.057,0.24974420531493807,1.8819842036238517,3.1415926535897927,0.01,0.018,0.005,0.02,0.0039,0.001,0.0034,0.05513250553639722,0.047601128188165684,0.02173519632605058,2.0833333333333336e-10,5140.243163990858,3.4474613745289227,1491.0226991863674,True
37,0.109,0.171,0.057,0.24974420531493807,1.8819842036238517,3.1415926535897927,0.006,0.014,0.013,0.003,0.004,0.0039,0.0031,0.02542206619162863,0.01875671352265452,0.021820349194926134,2.9249999999999996e-11,721.6901402243163,3.297823071078149,218.83834416513315,True
38,0.109,0.171,0.057,0.24974420531493807,1.8819842036238517,3.1415926535897927,0.016,0.019,0.01,0.002,0.0031,0.0034,0.0011,0.09398648824492786,0.009576935787920985,0.022187161553159272,6.666666666666667e-12,164.48778124770746,3.252285150178986,50.5760637989123,True
39,0.109,0.171,0.057,0.24974420531493807,1.8819842036238517,3.1415926535897927,0.011,0.011,0.019,0.016,0.0042,0.0022,0.0014,0.03720192314319112,0.14579918132990616,0.0221544104497456,6.485333333333334e-09,160013.71359776982,3.961225090131252,40395.00658430594,True
40,0.109,0.171,0.057,0.24974420531493807,1.8819842036238517,3.1415926535897927,0.015,0.017,0.016,0.019,0.0057,0.0037,0.0026,0.0788878245836041,0.14632928525124114,0.02194480338789809,6.485333333333334e-09,160013.71359776982,3.962697548797495,40379.996612743504,True
41,0.122,0.143,0.015,0.24987819264975997,1.6151349431185793,3.1415926535897927,0.015,0.008,0.006,0.02,0.0072,0.0016,0.0035,0.041216821319624605,0.047908754877924654,0.02170506531091,3.6e-10,12701.2816968589,3.7753386771069124,3364.2761042545844,True
42,0.122,0.143,0.015,0.24987819264975997,1.6151349431185793,3.1415926535897927,0.015,0.01,0.006,0.01,0.0033,0.0038,0.0038,0.051801293033687766,0.023855672088942074,0.021609432088942074,1.8e-10,6350.64084842945,3.665953196427149,1732.3300402795123,True
43,0.122,0.143,0.015,0.24987819264975997,1.6151349431185793,3.1415926535897927,0.011,0.011,0.009,0.017,0.0048,0.0013,0.0031,0.04147036682255855,0.06133993553561556,0.021820349194926134,1.0327499999999998e-09,36436.80186786396,3.8368396430712997,9496.56625177516,True
44,0.122,0.143,0.015,0.24987819264975997,1.6151349431185793,3.1415926535897927,0.017,0.008,0.019,0.012,0.008,0.0032,0.0037,0.046946238977370075,0.09219888087624863,0.021642183192355745,2.736e-09,96529.74089612764,3.975113667097001,24283.51714697574,True
45,0.122,0.143,0.015,0.24987819264975997,1.6151349431185793,3.1415926535897927,0.014,0.005,0.015,0.013,0.0049,0.0026,0.0031,0.02413503284932042,0.07860063417883573,0.021820349194926134,2.74625e-09,96891.37461110765,3.914862590066837,24749.623360204183,True
46,0.122,0.143,0.015,0.24987819264975997,1.6151349431185793,3.1415926535897927,0.013,0.018,0.008,0.01,0.0059,0.0016,0.0029,0.08033419951851721,0.03206408026370133,0.02187275096038801,4.266666666666667e-10,15053.370899980917,3.7048545963532673,4063.147556397525,True
47,0.122,0.143,0.015,0.24987819264975997,1.6151349431185793,3.1415926535897927,0.011,0.017,0.009,0.018,0.003,0.0033,0.0013,0.06432220362684897,0.06494289734286718,0.022166200846974522,1.0934999999999996e-09,38580.14315420889,3.8554861778370415,10006.557247172563,True
48,0.122,0.143,0.015,0.24987819264975997,1.6151349431185793,3.1415926535897927,0.018,0.005,0.015,0.006,0.0062,0.0015,0.0011,0.031043455867365864,0.03605853247287547,0.022187161553159272,2.7e-10,9525.961272644174,3.7250556340790775,2557.2668460290574,True
49,0.122,0.143,0.015,0.24987819264975997,1.6151349431185793,3.1415926535897927,0.015,0.004,0.012,0.007,0.0074,0.0018,0.0018,0.020610329600535184,0.033714656663277054,0.02209851523325293,3.43e-10,12101.498950062783,3.7138554205684526,3258.4733597977533,True
50,0.122,0.143,0.015,0.24987819264975997,1.6151349431185793,3.1415926535897927,0.007,0.003,0.018,0.012,0.0039,0.0035,0.0023,0.007158496940052104,0.08715046851689932,0.02200899555058889,2.5919999999999997e-09,91449.22821738406,3.9547967803065953,23123.62260249804,True
51,0.111,0.204,0.074,0.24985519642835008,1.5556270607962555,3.1415926535897927,0.015,0.002,0.007,0.018,0.0044,0.0015,0.0037,0.009409063154030735,0.07174138489390323,0.021642183192355745,5.145e-10,8919.534026450183,3.5114348582397756,2540.139397864666,True
52,0.111,0.204,0.074,0.24985519642835008,1.5556270607962555,3.1415926535897927,0.019,0.015,0.006,0.002,0.0063,0.0021,0.0039,0.089828636339457,0.00681984311346983,0.021575807622770702,4e-12,69.34525968085661,3.167608279645635,21.89199344074652,True
53,0.111,0.204,0.074,0.24985519642835008,1.5556270607962555,3.1415926535897927,0.018,0.012,0.013,0.01,0.0034,0.0038,0.0035,0.06813378504899557,0.07446195869992603,0.02170506531091,1.0833333333333335e-09,18781.007830232003,3.526201938029746,5326.129405035104,True
54,0.111,0.204,0.074,0.24985519642835008,1.5556270607962555,3.1415926535897927,0.009,0.017,0.008,0.005,0.0067,0.002,0.0011,0.047248274027986245,0.022800282250404917,0.022187161553159272,8.333333333333336e-11,1444.6929100178463,3.255813543315077,443.72716397845574,True
55,0.111,0.204,0.074,0.24985519642835008,1.5556270607962555,3.1415926535897927,0.007,0.003,0.013,0.014,0.0053,0.0012,0.0035,0.006476486983238844,0.10398637423464901,0.02170506531091,2.5631666666666662e-09,44435.86452632891,3.6823831989544904,12067.1483996954,True
56,0.111,0.204,0.074,0.24985519642835008,1.5556270607962555,3.1415926535897927,0.016,0.02,0.012,0.003,0.0051,0.0025,0.0026,0.10071734587183319,0.02058630562891762,0.02194480338789809,2.7e-11,468.0805028457822,3.2426464165180913,144.35138547988853,True
57,0.111,0.204,0.074,0.24985519642835008,1.5556270607962555,3.1415926535897927,0.012,0.006,0.007,0.015,0.0079,0.0013,0.0035,0.022298757708473407,0.059791609618413386,0.02170506531091,4.2875000000000004e-10,7432.945022041818,3.4485993345777697,2155.3518692399425,True
58,0.111,0.204,0.074,0.24985519642835008,1.5556270607962555,3.1415926535897927,0.02,0.002,0.011,0.015,0.0042,0.0017,0.001,0.012581589312922305,0.09406664320772079,0.022196331862115105,1.6637499999999998e-09,28843.293948506293,3.632859591660762,7939.556490076342,True
59,0.111,0.204,0.074,0.24985519642835008,1.5556270607962555,3.1415926535897927,0.011,0.004,0.019,0.016,0.0074,0.0022,0.0019,0.013644131796412015,0.17384177938789808,0.02208235802223552,6.485333333333334e-09,112431.78102922886,4.054173061922939,27732.35856288316,True
60,0.111,0.204,0.074,0.24985519642835008,1.5556270607962555,3.1415926535897927,0.02,0.002,0.018,0.012,0.0072,0.0039,0.0033,0.01266756513548176,0.1239758049607225,0.021764453978433462,2.5919999999999997e-09,44935.72827319508,3.788478459473701,11861.15448560254,True
61,0.118,0.168,0.037,0.2499662009661197,1.576917233047818,3.1415926535897927,0.011,0.012,0.016,0.007,0.0063,0.0017,0.0035,0.04365348641331662,0.052886618537347926,0.02170506531091,4.573333333333334e-10,11690.455027864411,3.6461981848731426,3206.203951382621,True
62,0.118,0.168,0.037,0.2499662009661197,1.576917233047818,3.1415926535897927,0.019,0.004,0.007,0.005,0.0068,0.0036,0.0015,0.025512665247442806,0.016428466905692673,0.02214174668975898,7.291666666666669e-11,1863.9118347998103,3.4707251648862907,537.0381537717858,True
63,0.118,0.168,0.037,0.2499662009661197,1.576917233047818,3.1415926535897927,0.007,0.002,0.005,0.002,0.0034,0.0018,0.0028,0.004629123155930351,0.0046859557032235336,0.0218976417989824,3.3333333333333335e-12,85.20739816227703,3.4117090035762723,24.974989975100357,True
64,0.118,0.168,0.037,0.2499662009661197,1.576917233047818,3.1415926535897927,0.019,0.008,0.006,0.015,0.0054,0.0029,0.0032,0.05095945922386575,0.04218590192133499,0.021792838268058643,2.7e-10,6901.799251144439,3.594436701972638,1920.133757636269,True
65,0.118,0.168,0.037,0.2499662009661197,1.576917233047818,3.1415926535897927,0.013,0.002,0.006,0.008,0.004,0.004,0.002,0.008678421958768326,0.02246889489692082,0.02206532744846041,1.44e-10,3680.959600610367,3.4997724667202506,1051.771118154979,True
66,0.118,0.168,0.037,0.2499662009661197,1.576917233047818,3.1415926535897927,0.019,0.009,0.019,0.012,0.0073,0.0014,0.0036,0.057077043921836726,0.10767880282965439,0.021674060933011722,2.736e-09,69938.23241159698,3.9139730716146017,17868.858863340593,True
67,0.118,0.168,0.037,0.2499662009661197,1.576917233047818,3.1415926535897927,0.019,0.018,0.007,0.003,0.0044,0.0034,0.0027,0.11468244705893903,0.009862427340130452,0.021921659274819098,1.575e-11,402.60495631675894,3.437182330525757,117.13226637446837,True
68,0.118,0.168,0.037,0.2499662009661197,1.576917233047818,3.1415926535897927,0.006,0.014,0.018,0.019,0.0038,0.0032,0.001,0.027618269249900504,0.16125798762366506,0.022196331862115105,9.233999999999997e-09,236041.53438913974,4.1794118079646045,56477.21383648318,True
69,0.118,0.168,0.037,0.2499662009661197,1.576917233047818,3.1415926535897927,0.015,0.002,0.006,0.006,0.0078,0.0027,0.0023,0.009981538976590189,0.016898836447622398,0.02200899555058889,1.08e-10,2760.7197004577756,3.472163747253697,795.1006638558919,True
70,0.118,0.168,0.037,0.2499662009661197,1.576917233047818,3.1415926535897927,0.016,0.003,0.013,0.014,0.0078,0.0037,0.0016,0.01602501205251578,0.08584534893155928,0.02212820956701466,2.5631666666666662e-09,65520.22881688291,3.8101422449482856,17196.26843427002,True
71,0.116,0.183,0.05,0.2501915493466673,1.5467203398267797,3.1415926535897927,0.016,0.012,0.018,0.004,0.0076,0.0026,0.0035,0.06294785504619982,0.03707374173976161,0.02170506531091,9.599999999999999e-11,2068.1697227473105,3.484747777257503,593.4919411513222,True
72,0.116,0.183,0.05,0.2501915493466673,1.5467203398267797,3.1415926535897927,0.012,0.003,0.011,0.003,0.0041,0.0018,0.0039,0.011773184075311171,0.016929027428403545,0.021575807622770702,2.4750000000000002e-11,533.2000066457911,3.382247746577266,157.64664406543656,True
73,0.116,0.183,0.05,0.2501915493466673,1.5467203398267797,3.1415926535897927,0.008,0.009,0.013,0.017,0.0036,0.0028,0.0011,0.023450338229397353,0.11329366384932042,0.022187161553159272,3.1124166666666666e-09,67052.14494348029,3.872533189964946,17314.801876258996,True
74,0.116,0.183,0.05,0.2501915493466673,1.5467203398267797,3.1415926535897927,0.015,0.011,0.019,0.014,0.0031,0.003,0.0029,0.054161269774679124,0.13697412240359674,0.02187275096038801,4.344666666666667e-09,93599.0422440571,3.9900709493826727,23457.989452177124,True
75,0.116,0.183,0.05,0.2501915493466673,1.5467203398267797,3.1415926535897927,0.019,0.004,0.017,0.005,0.0065,0.0033,0.0037,0.0250796470305593,0.0438016092926973,0.021642183192355745,1.7708333333333337e-10,3814.983212533017,3.518310228186049,1084.3225767785477,True
76,0.116,0.183,0.05,0.2501915493466673,1.5467203398267797,3.1415926535897927,0.013,0.011,0.012,0.002,0.0044,0.0014,0.0028,0.04675545341516168,0.012307077224872802,0.0218976417989824,8e-12,172.34747689560922,3.3609517545126764,51.27936652592589,True
77,0.116,0.183,0.05,0.2501915493466673,1.5467203398267797,3.1415926535897927,0.011,0.001,0.009,0.013,0.003,0.0031,0.0013,0.003599915797698102,0.05991740952723541,0.022166200846974522,7.897499999999998e-10,17013.92748478842,3.602973557244568,4722.190494731272,True
78,0.116,0.183,0.05,0.2501915493466673,1.5467203398267797,3.1415926535897927,0.019,0.017,0.01,0.019,0.0036,0.0015,0.0039,0.10588622347935511,0.0973624165969032,0.021575807622770702,1.5833333333333334e-09,34110.43813558933,3.788253342088284,9004.26530523058,True
79,0.116,0.183,0.05,0.2501915493466673,1.5467203398267797,3.1415926535897927,0.018,0.017,0.007,0.014,0.0054,0.0036,0.0038,0.10094353332744488,0.05002699311536766,0.021609432088942074,4.0016666666666673e-10,8620.964417215788,3.5495313071841132,2428.761340903598,True
80,0.116,0.183,0.05,0.2501915493466673,1.5467203398267797,3.1415926535897927,0.009,0.019,0.016,0.014,0.0054,0.002,0.0017,0.055527352320349936,0.11489918057098113,0.022113799081512644,3.6586666666666673e-09,78820.24610025864,3.880172210968165,20313.5948135126,True
81,0.12,0.161,0.028,0.24965154387814376,1.5237318985286776,3.1415926535897927,0.019,0.019,0.006,0.01,0.0034,0.0027,0.0019,0.12270853182082618,0.027000448648527305,0.02208235802223552,1.8e-10,5010.001724838307,3.5826316862629817,1398.4138375285252,True
82,0.12,0.161,0.028,0.24965154387814376,1.5237318985286776,3.1415926535897927,0.018,0.005,0.017,0.001,0.0058,0.0026,0.0029,0.03063379180736252,0.007705702717414306,0.02187275096038801,1.4166666666666668e-12,39.43056913067187,3.4897728869447953,11.298892623695147,True
83,0.12,0.161,0.028,0.24965154387814376,1.5237318985286776,3.1415926535897927,0.016,0.005,0.007,0.014,0.0055,0.0016,0.0039,0.02711933209899912,0.044068862032849765,0.021575807622770702,4.0016666666666673e-10,11137.976056793314,3.6601965466578057,3042.999444104609,True
84,0.12,0.161,0.028,0.24965154387814376,1.5237318985286776,3.1415926535897927,0.007,0.008,0.01,0.004,0.0047,0.0017,0.0012,0.018743443966254096,0.018026623392591676,0.02217711788144575,5.3333333333333337e-11,1484.4449555076467,3.5407159234067525,419.2499448188902,True
85,0.12,0.161,0.028,0.24965154387814376,1.5237318985286776,3.1415926535897927,0.016,0.016,0.018,0.018,0.0069,0.0029,0.0029,0.0869318007325504,0.14696695972869842,0.02187275096038801,8.747999999999997e-09,243486.08382714164,4.149957239097382,58671.95004642988,True
86,0.12,0.161,0.028,0.24965154387814376,1.5237318985286776,3.1415926535897927,0.016,0.011,0.004,0.001,0.0032,0.0028,0.0018,0.059747204036872566,0.0017917038516117667,0.02209851523325293,3.333333333333334e-13,9.277780971922793,3.463230938703677,2.6789380021522797,False
87,0.12,0.161,0.028,0.24965154387814376,1.5237318985286776,3.1415926535897927,0.013,0.012,0.015,0.003,0.005,0.0026,0.0034,0.05285744396446537,0.0203963999570923,0.02173519632605058,3.375e-11,939.3753234071827,3.5490247684562592,264.68547972850257,True
88,0.12,0.161,0.028,0.24965154387814376,1.5237318985286776,3.1415926535897927,0.014,0.002,0.017,0.001,0.0061,0.0029,0.0024,0.009491865954969095,0.00770316012430855,0.02198847152578299,1.4166666666666668e-12,39.43056913067187,3.490526580445462,11.296452905291938,True
89,0.12,0.161,0.028,0.24965154387814376,1.5237318985286776,3.1415926535897927,0.011,0.007,0.007,0.013,0.0046,0.0015,0.0019,0.02598228811224008,0.04099351406279643,0.02208235802223552,3.7158333333333337e-10,10342.406338450932,3.648968598797562,2834.336897790528,True
90,0.12,0.161,0.028,0.24965154387814376,1.5237318985286776,3.1415926535897927,0.016,0.012,0.012,0.005,0.0075,0.0033,0.0023,0.06517437673344478,0.027145202382255595,0.02200899555058889,1.25e-10,3479.167864471047,3.5828308732796845,971.0667311756903,True
91,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.007,0.009,0.011,0.01,0.0042,0.0015,0.0024,0.01972397733186122,0.052713219107770985,0.02198847152578299,9.166666666666667e-10,22617.069921559778,3.5296190701428785,6407.793439489843,True
92,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.012,0.004,0.019,0.007,0.0033,0.0032,0.002,0.01519441844929842,0.06396922200078166,0.02206532744846041,5.430833333333333e-10,13399.585879891367,3.587911223784037,3734.6481125470323,True
93,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.014,0.006,0.017,0.015,0.0048,0.0021,0.0037,0.026600276884517868,0.12268491502821251,0.021642183192355745,4.781249999999999e-09,117968.58061359017,3.8868556351985784,30350.6463027056,True
94,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.009,0.012,0.014,0.003,0.0033,0.0018,0.002,0.03402227352701183,0.020140380402257005,0.02206532744846041,3.15e-11,777.2047663954177,3.362790847476406,231.11897279566708,True
95,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.013,0.011,0.005,0.017,0.0046,0.001,0.0037,0.04510536473545885,0.04041734279630022,0.021642183192355745,1.7708333333333337e-10,4369.206689392229,3.464302680052932,1261.2081255340745,True
96,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.014,0.008,0.006,0.004,0.0067,0.0012,0.0015,0.03529293406871707,0.011466964914240946,0.02214174668975898,3.2e-11,789.5413499889958,3.318718216189888,237.9055100663058,True
97,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.014,0.019,0.008,0.017,0.0078,0.0011,0.0018,0.08353831844202997,0.06503472126845038,0.02209851523325293,7.253333333333334e-10,17896.270599750573,3.5935958298129638,4980.045460672193,True
98,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.014,0.019,0.017,0.017,0.0057,0.0022,0.0012,0.08419408099211892,0.13851753347997042,0.02217711788144575,6.960083333333336e-09,171727.29971987222,3.9715212001550784,43239.678467073696,True
99,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.009,0.004,0.015,0.012,0.006,0.0027,0.0015,0.011266229262192553,0.08636928357874685,0.02214174668975898,2.16e-09,53294.041124257215,3.7034459829832085,14390.392453173483,True
100,0.112,0.171,0.052,0.25030687563579695,1.7954294875507084,3.1415926535897927,0.008,0.004,0.019,0.004,0.0039,0.0024,0.0014,0.010060599829710738,0.036462888395105725,0.0221544104497456,1.0133333333333335e-10,2500.2142749651534,3.447185294270223,725.2915238182618,True
101,0.11,0.166,0.052,0.25027257984673207,1.9352639224362311,3.1415926535897927,0.018,0.003,0.012,0.016,0.0057,0.0021,0.0027,0.01685696485680709,0.08947645022939736,0.021921659274819098,2.304e-09,60323.06794462302,3.700777213376651,16300.107914246273,True
102,0.11,0.166,0.052,0.25027257984673207,1.9352639224362311,3.1415926535897927,0.014,0.008,0.019,0.013,0.0069,0.0017,0.0011,0.03470635161472506,0.11483050841253674,0.022187161553159272,3.478583333333333e-09,91075.87620125864,3.8330619867792035,23760.60614605054,True
103,0.11,0.166,0.052,0.25027257984673207,1.9352639224362311,3.1415926535897927,0.007,0.006,0.018,0.001,0.0059,0.002,0.0018,0.012796373870606132,0.008385908134085667,0.02209851523325293,1.4999999999999999e-12,39.272830693113946,3.2840530862764172,11.95864672749336,True
104,0.11,0.166,0.052,0.25027257984673207,1.9352639224362311,3.1415926535897927,0.018,0.016,0.006,0.01,0.0061,0.0039,0.0024,0.0902423329696589,0.027756359574276846,0.02198847152578299,1.8e-10,4712.739683173674,3.3831785939716905,1392.9916947249133,True
105,0.11,0.166,0.052,0.25027257984673207,1.9352639224362311,3.1415926535897927,0.019,0.015,0.004,0.004,0.0071,0.0024,0.0025,0.08907679552125396,0.0073877651328004765,0.02196707413821939,2.1333333333333337e-11,558.5469254131763,3.2780948901009332,170.38766238886345,True
106,0.11,0.166,0.052,0.25027257984673207,1.9352639224362311,3.1415926535897927,0.01,0.015,0.013,0.007,0.0073,0.0035,0.0029,0.04597529268226783,0.042488451694954306,0.02187275096038801,3.7158333333333337e-10,9728.752892255283,3.4583656828737825,2813.1070523956346,True
107,0.11,0.166,0.052,0.25027257984673207,1.9352639224362311,3.1415926535897927,0.016,0.013,0.015,0.015,0.0038,0.0012,0.0024,0.06460125748075209,0.10472309205542156,0.02198847152578299,4.218749999999999e-09,110454.83632438295,3.779750724310545,29222.783294665747,True
108,0.11,0.166,0.052,0.25027257984673207,1.9352639224362311,3.1415926535897927,0.011,0.002,0.015,0.013,0.0052,0.0013,0.0032,0.006800911439856686,0.09086970042477155,0.021792838268058643,2.74625e-09,71902.00752730946,3.7071555521897803,19395.465476175566,True
109,0.11,0.166,0.052,0.25027257984673207,1.9352639224362311,3.1415926535897927,0.01,0.014,0.006,0.003,0.0078,0.0029,0.0035,0.04277740701602957,0.008331440440694702,0.02170506531091,1.35e-11,353.45547623802554,3.281330741934278,107.71711358473748,True
110,0.11,0.166,0.052,0.25027257984673207,1.9352639224362311,3.1415926535897927,0.012,0.008,0.009,0.004,0.0058,0.0017,0.002,0.02971952116922587,0.01673825330599461,0.02206532744846041,4.7999999999999996e-11,1256.7305821796463,3.3268833351394864,377.7501209332173,True
111,0.11,0.221,0.087,0.25042711196356043,1.5064348389457005,3.1415926535897927,0.014,0.009,0.008,0.004,0.0062,0.0017,0.0012,0.039102244137547724,0.01975133539259168,0.02217711788144575,4.2666666666666674e-11,630.262241833111,3.3580460007491597,187.6871971654061,True
112,0.11,0.221,0.087,0.25042711196356043,1.5064348389457005,3.1415926535897927,0.02,0.007,0.013,0.013,0.0031,0.0032,0.0025,0.04373459561204467,0.10470115006408072,0.02196707413821939,2.380083333333333e-09,35158.0466581943,3.7785432752768315,9304.656344214683,True
113,0.11,0.221,0.087,0.25042711196356043,1.5064348389457005,3.1415926535897927,0.013,0.009,0.009,0.014,0.0045,0.0023,0.0031,0.03638260609128886,0.07790217732186051,0.021820349194926134,8.504999999999998e-10,12563.391484665486,3.644563073846615,3447.1598460787754,True
114,0.11,0.221,0.087,0.25042711196356043,1.5064348389457005,3.1415926535897927,0.019,0.015,0.007,0.02,0.004,0.0019,0.0029,0.08884803586205786,0.08642238898262353,0.02187275096038801,5.716666666666668e-10,8444.529255810821,3.6871994395812924,2290.2285038234213,True
115,0.11,0.221,0.087,0.25042711196356043,1.5064348389457005,3.1415926535897927,0.006,0.003,0.016,0.019,0.0031,0.0015,0.003,0.005541806382702766,0.18820633677635512,0.02184698675903592,6.485333333333334e-09,95799.86075863286,4.192430170993432,22850.675348501336,True
116,0.11,0.221,0.087,0.25042711196356043,1.5064348389457005,3.1415926535897927,0.016,0.003,0.012,0.014,0.0047,0.0032,0.0037,0.01499371936532719,0.10409564302229009,0.021642183192355745,2.016e-09,29779.89092661449,3.773508392259348,7891.8311107250765,True
117,0.11,0.221,0.087,0.25042711196356043,1.5064348389457005,3.1415926535897927,0.011,0.014,0.01,0.004,0.0072,0.0011,0.0015,0.0472482816996443,0.02468954164858365,0.02214174668975898,5.3333333333333337e-11,787.8278022913886,3.3823455983063773,232.9235080784983,True
118,0.11,0.221,0.087,0.25042711196356043,1.5064348389457005,3.1415926535897927,0.012,0.015,0.008,0.005,0.0072,0.003,0.0019,0.05560346286831211,0.02470997619531786,0.02208235802223552,8.333333333333336e-11,1230.980941080295,3.3820760710329947,363.97198502525515,True
119,0.11,0.221,0.087,0.25042711196356043,1.5064348389457005,3.1415926535897927,0.013,0.015,0.019,0.011,0.0075,0.0016,0.003,0.06017146260824184,0.12946412397932783,0.02184698675903592,2.1074166666666664e-09,31130.277018979566,3.9007482613391273,7980.591141324393,True
120,0.11,0.221,0.087,0.25042711196356043,1.5064348389457005,3.1415926535897927,0.018,0.003,0.02,0.014,0.0077,0.004,0.0028,0.0168982358847969,0.17394422611497684,0.0218976417989824,4.573333333333334e-09,67556.23404648657,4.12191578735507,16389.523108097197,True
121,0.121,0.15,0.021,0.2501851217221259,1.607804296399836,3.1415926535897927,0.016,0.006,0.014,0.003,0.0043,0.0022,0.0027,0.0328542067029436,0.017720607823118423,0.021921659274819098,3.15e-11,1010.055314407485,3.594924714149521,280.96702844205225,True
122,0.121,0.15,0.021,0.2501851217221259,1.607804296399836,3.1415926535897927,0.01,0.014,0.008,0.003,0.004,0.0035,0.0014,0.04768916257332615,0.010078385364098339,0.0221544104497456,1.8e-11,577.1744653757056,3.5610381690128765,162.0803928467015,True
123,0.121,0.15,0.021,0.2501851217221259,1.607804296399836,3.1415926535897927,0.019,0.004,0.016,0.005,0.0041,0.0036,0.0018,0.026118307907033313,0.033783624041566165,0.02209851523325293,1.666666666666667e-10,5344.208012738017,3.6706335710650366,1455.9361236342072,True
124,0.121,0.15,0.021,0.2501851217221259,1.607804296399836,3.1415926535897927,0.017,0.013,0.01,0.006,0.0076,0.0019,0.0023,0.07551634114570249,0.025253686071847324,0.02200899555058889,1.8e-10,5771.744653757057,3.6304606887530375,1589.8105360671157,True
125,0.121,0.15,0.021,0.2501851217221259,1.607804296399836,3.1415926535897927,0.01,0.003,0.011,0.005,0.0064,0.0018,0.0016,0.010143820245823125,0.023131611200066897,0.02212820956701466,1.1458333333333334e-10,3674.1430087573863,3.6214183559338533,1014.5591167994003,True
126,0.121,0.15,0.021,0.2501851217221259,1.607804296399836,3.1415926535897927,0.018,0.007,0.018,0.008,0.0035,0.0033,0.0025,0.043221163751270206,0.06090953924666114,0.02196707413821939,7.679999999999999e-10,24626.110522696774,3.795588876832602,6488.086913998738,True
127,0.121,0.15,0.021,0.2501851217221259,1.607804296399836,3.1415926535897927,0.006,0.009,0.016,0.011,0.0036,0.001,0.0016,0.018235472757807066,0.07394256178602136,0.02212820956701466,1.7746666666666665e-09,56905.126919634386,3.8571402036620546,14753.191202541042,True
128,0.121,0.15,0.021,0.2501851217221259,1.607804296399836,3.1415926535897927,0.009,0.01,0.01,0.017,0.0065,0.0035,0.0037,0.030335243242636527,0.07162852122777588,0.021642183192355745,1.416666666666667e-09,45425.768108273136,3.843133688947907,11819.981240545618,True
129,0.121,0.15,0.021,0.2501851217221259,1.607804296399836,3.1415926535897927,0.017,0.01,0.011,0.013,0.0063,0.0031,0.0035,0.058329400401137266,0.06032240142879347,0.02170506531091,1.4419166666666664e-09,46235.415622202934,3.7911048871503956,12195.76271258378,True
130,0.121,0.15,0.021,0.2501851217221259,1.607804296399836,3.1415926535897927,0.019,0.016,0.006,0.004,0.0054,0.0016,0.002,0.1041093173330328,0.010070803403095012,0.02206532744846041,3.2e-11,1026.087938445699,3.560403564558637,288.1942790586148,True
131,0.084,0.209,0.124,0.2496877782985483,1.9438329620025347,3.1415926535897927,0.017,0.003,0.006,0.006,0.0042,0.0034,0.0036,0.012257017556064148,0.02094577717771869,0.021674060933011722,1.08e-10,1783.8088144896012,2.8115208596000922,634.4640155873958,True
132,0.084,0.209,0.124,0.2496877782985483,1.9438329620025347,3.1415926535897927,0.016,0.009,0.018,0.001,0.0053,0.004,0.0026,0.03462197031029468,0.010573797659086984,0.02194480338789809,1.4999999999999999e-12,24.77512242346668,2.7570285882558143,8.986168126439424,True
133,0.084,0.209,0.124,0.2496877782985483,1.9438329620025347,3.1415926535897927,0.02,0.014,0.019,0.014,0.0062,0.003,0.0023,0.06751610847711832,0.15607412961673736,0.02200899555058889,4.344666666666667e-09,71759.76570388106,3.54146491097766,20262.73519792435,True
134,0.084,0.209,0.124,0.2496877782985483,1.9438329620025347,3.1415926535897927,0.008,0.008,0.007,0.004,0.0061,0.0036,0.0014,0.014931859808925868,0.016332854276551467,0.0221544104497456,3.733333333333334e-11,616.625269206282,2.7891473354766476,221.08020661479495,True
135,0.084,0.209,0.124,0.2496877782985483,1.9438329620025347,3.1415926535897927,0.006,0.012,0.012,0.003,0.0046,0.002,0.0026,0.016814753790489582,0.021076423625453776,0.02194480338789809,2.7e-11,445.9522036224003,2.813626625652386,158.49729298001608,True
136,0.084,0.209,0.124,0.2496877782985483,1.9438329620025347,3.1415926535897927,0.007,0.006,0.015,0.002,0.0058,0.0021,0.0019,0.00977057020604389,0.01756237815341631,0.02208235802223552,1e-11,165.1674828231112,2.795401173135659,59.08543088927713,True
137,0.084,0.209,0.124,0.2496877782985483,1.9438329620025347,3.1415926535897927,0.013,0.018,0.004,0.009,0.0067,0.0026,0.0028,0.0556386846104205,0.020900036334096216,0.0218976417989824,4.7999999999999996e-11,792.8039175509338,2.8124305471229993,281.89279851263865,True
