design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,d_shaft_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,utilization,utilization_max,check_static_passed,n_static_rod,n_static_rod_min,check_static_sf_rod_passed,n_static_crank,n_static_crank_min,check_static_sf_crank_passed,n_static_pin,n_static_pin_min,check_static_sf_pin_passed,n_shaft,n_shaft_min,check_shaft_passed,n_buck,n_buck_min,P_cr,N_max_comp,check_buckling_passed,n_rod,S_n_prime_rod,sigma_a_eq_rod,sigma_m_eq_rod,n_f_rod,n_y_rod,N_f_rod,t_f_rod,n_fatigue_rod_min,check_fatigue_rod_passed,n_crank,S_n_prime_crank,sigma_a_eq_crank,sigma_m_eq_crank,n_f_crank,n_y_crank,N_f_crank,t_f_crank,n_fatigue_crank_min,check_fatigue_crank_passed,n_pin,S_n_prime_pin,sigma_a_eq_pin,sigma_m_eq_pin,n_f_pin,n_y_pin,N_f_pin,t_f_pin,n_fatigue_pin_min,check_fatigue_pin_passed,D_rod,D_miner_rod_max,check_miner_rod_passed,D_crank,D_miner_crank_max,check_miner_crank_passed,D_pin,D_miner_pin_max,check_miner_pin_passed,sigma_max,tau_max,theta_sigma_max,theta_tau_max,pass_fail,total_mass,volume_envelope,tau_A_max,E_rev,F_A_max,F_B_max,F_C_max
7176,0.113,0.191,0.062,0.25028184542151416,1.5876059527522859,3.1415926535897927,0.012,0.008,0.006,0.019,0.0057,0.0013,0.0032,0.030494489218837677,0.06074987715928151,0.021792838268058643,0.5927907434389433,1.0,True,411.55513683969326,1.0,True,148.09723197265927,1.0,True,1.6869359231197218,1.0,True,19.436147830194844,2.0,True,1918.0227491012508,3.0,6763.577861026676,3.526328279576434,True,160.50142972866138,93516740.74341758,437596.1305303805,749200.3245962436,160.50142972866138,290.6985427110924,4.551159662172547e+38,9.102319324345094e+38,1.0,True,46.35225689993482,94404829.30954626,1655220.8397773094,1951658.312499452,46.35225689993482,95.65055701470523,8.704047012951502e+31,1.7408094025903005e+32,1.0,True,0.9745430580018734,94802400.0,70918688.13660425,134299810.16946766,0.9745430580018734,1.6811349992701525,9206289471672.688,18412578943345.375,1.0,False,4.113237370157169e-32,1.0,True,2.1507236774048783e-25,1.0,True,2.033392503852996e-06,1.0,True,204512806.48643544,9686038.89107269,2.356194490192345,0.7853981633974483,0,0.11303720464617784,0.002614094156110423,0.347659215687621,0.7406267417415611,4.522357777402301,4.643301181378052,4.0237489791201675
7180,0.113,0.191,0.062,0.25028184542151416,1.5876059527522859,3.1415926535897927,0.011,0.003,0.01,0.018,0.0074,0.0031,0.0039,0.010426617294652366,0.09635234113592715,0.021575807622770702,2.513142756672171,1.0,False,913.3283043696956,1.0,True,42.785578064547835,1.0,True,23.719744148733636,1.0,True,40.75318534380369,2.0,True,7996.129705657656,3.0,29664.81517994157,3.7098966965170974,True,382.4056435325338,91196703.76639783,176423.6624688059,328673.9001695799,382.4056435325338,683.036358753914,1.760049395242867e+43,3.520098790485734e+43,1.0,True,0.1877296797924252,94802400.0,416698602.9093538,449849104.8361601,0.1877296797924252,0.3981315707332284,10507.775302135946,21015.55060427189,1.0,False,11.649135685682797,94802400.0,6038508.574136928,10697263.41965563,11.649135685682797,20.614525587942012,2.5350121525470556e+25,5.070024305094111e+25,1.0,True,1.0636065130102131e-36,1.0,True,1781.5379051924276,1.0,False,7.384579983646652e-19,1.0,True,14544844.912183383,500278762.8569457,2.356194490192345,0.7853981633974483,0,0.12835476605335022,0.0020912753248883385,0.3638072855409424,0.7640464653869403,4.686302843610066,4.726629501130169,4.139814004388066
7182,0.077,0.244,0.165,0.2495788562805601,1.77332419242734,3.1415926535897927,0.009,0.02,0.01,0.02,0.0058,0.0035,0.0015,0.038853729152462026,0.13642081200066897,0.02214174668975898,1.1870589468922317,1.0,False,130.6492796541191,1.0,True,88.61596943611828,1.0,True,0.8424181483304097,1.0,False,6.07755754325817,2.0,True,6234.788704094736,3.0,20196.969948704205,3.239399265517967,True,38.08044998485595,90669762.76186232,1985702.798900997,2105787.232512486,38.08044998485595,84.32135905285664,1.04818669459789e+31,2.09637338919578e+31,1.0,True,29.94977994723748,91196703.76639783,2544142.502816712,2652597.0195089905,29.94977994723748,66.38777997585721,5.8743489620657015e+29,1.1748697924131403e+30,1.0,True,0.4012897080875786,94802400.0,193651623.1057952,217001420.81100538,0.4012897080875786,0.840125271468578,77855396.12692694,155710792.2538539,1.0,False,1.7859413877774367e-24,1.0,True,3.186736116782745e-23,1.0,True,0.24044576138924212,1.0,True,409535336.6778199,17478518.9869966,1.8325957145940461,1.8325957145940461,0,0.19741628784288998,0.0036524583016388254,0.6321715853106149,0.16555751703888347,25.8159497054558,26.120034079622922,14.174864364662511
7184,0.077,0.244,0.165,0.2495788562805601,1.77332419242734,3.1415926535897927,0.009,0.016,0.006,0.019,0.0065,0.0016,0.0033,0.030880520593102166,0.07754696436817571,0.021764453978433462,1.7125851653649637,1.0,False,54.90751724856613,1.0,True,73.50798333550362,1.0,True,0.5839125669332147,1.0,False,8.96019590091305,2.0,True,1417.409507108961,3.0,4144.418233474103,2.9239385037901453,True,17.427029780351752,93516740.74341758,4453502.613661643,4713890.434421477,17.427029780351752,37.633381506658395,8.740064699398221e+26,1.7480129398796442e+27,1.0,True,24.55894328092141,92322847.75377735,3133288.608767662,3274728.668323688,24.55894328092141,53.83880615200186,5.213282934524515e+28,1.042656586904903e+29,1.0,True,0.27233553579727054,94802400.0,288734634.9641417,302500019.0573349,0.27233553579727054,0.5835246592082673,748351.58492494,1496703.16984988,1.0,False,2.141860574703632e-20,1.0,True,3.5908275524484623e-22,1.0,True,25.014980093718414,1.0,False,590841882.0509125,12438776.46422974,1.8325957145940461,1.8325957145940461,0,0.13019193893971134,0.003241556742704458,0.5947655842486295,0.15699438411205816,24.766967566920613,25.009644006188655,13.509234150675118
7188,0.077,0.244,0.165,0.2495788562805601,1.77332419242734,3.1415926535897927,0.008,0.004,0.012,0.017,0.006,0.0016,0.0019,0.006851199320631665,0.13914072245086267,0.02208235802223552,1.603282088491633,1.0,False,170.10861155085078,1.0,True,10.956267150377201,1.0,True,0.6237205587076692,1.0,False,6.674562706795622,2.0,True,9117.677366314841,3.0,29665.309460656736,3.2536037708742462,True,60.58128476460742,90571064.04665512,1247347.5882635303,1320867.8406826546,60.58128476460742,134.3345250992296,2.3357382928726694e+33,4.671476585745339e+33,1.0,True,0.6834619649462818,94802400.0,114863999.27043389,121486247.84737395,0.6834619649462818,1.4596980718536594,33801087578.747555,67602175157.49511,1.0,False,0.289669860764375,94802400.0,271955808.4352963,281852891.6747441,0.289669860764375,0.6229587941313478,1501196.6442314938,3002393.2884629876,1.0,False,8.014596522702341e-27,1.0,True,0.000553828333374995,1.0,True,12.47005185625319,1.0,False,553132320.5296134,135240393.2321646,1.8325957145940461,1.8325957145940461,0,0.16807427979372985,0.0020545077946718393,0.630656447235297,0.16593178940655434,26.114236159773544,26.16796513338592,14.20379043820099
7189,0.077,0.244,0.165,0.2495788562805601,1.77332419242734,3.1415926535897927,0.008,0.014,0.011,0.014,0.0067,0.001,0.0022,0.023770704406723422,0.10496775665232652,0.022028646212637094,5.276531516172621,1.0,False,110.15776176633406,1.0,True,51.993220622434,1.0,True,0.18951843591476525,1.0,False,9.579323649763808,2.0,True,6126.90460213652,3.0,18817.516901207706,3.071292622157986,True,35.05350583396843,91982559.3854765,2183928.8681628313,2311135.08540622,35.05350583396843,76.75085461822458,3.466763467996865e+30,6.93352693599373e+30,1.0,True,17.9477625083884,93607821.44065294,4333286.326034114,4552432.37096922,17.9477625083884,38.82634728424945,1.2014466051361708e+27,2.4028932102723416e+27,1.0,True,0.08820082129934577,94802400.0,892560978.2406813,928712915.3507688,0.08820082129934577,0.1894278511397752,1.4955978339668679,2.9911956679337357,1.0,False,5.399849217522944e-24,1.0,True,1.558121677648612e-20,1.0,True,12516733.826999314,1.0,False,1820403373.0795543,32507203.090706326,1.8325957145940461,1.8325957145940461,0,0.15076710727168705,0.0028306551837700895,0.6112270803808794,0.16100806097419965,25.344516539520058,25.531097604628602,13.821562253812788
7190,0.077,0.244,0.165,0.2495788562805601,1.77332419242734,3.1415926535897927,0.012,0.006,0.007,0.014,0.0073,0.0017,0.0038,0.015577057204087929,0.0666948318193183,0.021609432088942074,1.0433202813652598,1.0,False,56.2987125268448,1.0,True,39.662580295500284,1.0,True,0.9584784441182604,1.0,False,12.770426109478448,2.0,True,1692.3729079725608,3.0,4849.2924846838805,2.8653805918538753,True,20.985970455802203,94297829.1774542,3724459.510907752,3938436.871089646,20.985970455802203,45.022140820084125,6.986945737667482e+27,1.3973891475334965e+28,1.0,True,10.122480051384915,94802400.0,7788015.706898639,8037136.74234102,10.122480051384915,21.800737851127366,1.3156176161197655e+24,2.631235232239531e+24,1.0,True,0.4471654917797575,94802400.0,175757770.07459337,184684971.16516343,0.4471654917797575,0.9571561874525731,240381164.4577486,480762328.9154972,1.0,False,2.6792822934173056e-21,1.0,True,1.4229058482214675e-17,1.0,True,0.07787631798118852,1.0,True,359945497.07101464,10926916.875370085,1.8325957145940461,1.8325957145940461,0,0.10388132111234831,0.0021001635234423246,0.5864392477977015,0.15539326143910723,24.679294119192022,24.8019234875304,13.384782692273106
7193,0.116,0.179,0.048,0.2502643088818787,1.5763617286305573,3.1415926535897927,0.01,0.016,0.008,0.02,0.0043,0.001,0.0038,0.052094646394098665,0.08001248395105719,0.021609432088942074,1.4384111001933086,1.0,False,717.8495327581736,1.0,True,186.64753565946523,1.0,True,0.6952115426984744,1.0,False,7.504311344401647,2.0,True,5176.223023460517,3.0,19214.53022900095,3.712075415204048,True,251.45150220364292,91789399.80963272,271892.3920708636,490137.39877308445,251.45150220364292,452.7382054419585,1.15169167684122e+41,2.30338335368244e+41,1.0,True,67.74876356001681,91789399.80963272,1115708.0382826915,1258374.917315593,67.74876356001681,145.3192691462029,8.543666608079445e+33,1.708733321615889e+34,1.0,True,0.4032772956124252,94802400.0,170815846.74674508,327413167.80888593,0.4032772956124252,0.6924526471179212,334909956.7855302,669819913.5710604,1.0,False,1.6254350340834202e-34,1.0,True,2.191096733842254e-27,1.0,True,0.05589562095936109,1.0,True,496251829.5666915,25038660.31637678,2.356194490192345,0.7853981633974483,0,0.15371656243409793,0.0034833579528483274,0.3871010099782636,0.7760978054449387,4.666578425149257,4.871940944053788,4.17153550020017
7196,0.116,0.179,0.048,0.2502643088818787,1.5763617286305573,3.1415926535897927,0.009,0.018,0.009,0.01,0.0051,0.001,0.0021,0.05255382923615601,0.04505548768702135,0.0220474235119276,1.2734232640376406,1.0,False,384.7852276412274,1.0,True,181.424963749908,1.0,True,0.7852848524451345,1.0,False,13.345533965747768,2.0,True,3865.4222975114226,3.0,13679.094274357118,3.5388356618017607,True,140.69178814233913,94740525.89846277,508503.56852090475,840616.2990653844,140.69178814233913,255.7222736755331,7.938597683520922e+37,1.5877195367041844e+38,1.0,True,73.28418262654637,91726707.16807437,1028910.1665256636,1172908.4540227992,73.28418262654637,156.68865581401167,2.190957077145399e+34,4.381914154290798e+34,1.0,True,0.4445397431292929,94802400.0,157881688.42651346,282140180.75125664,0.4445397431292929,0.7840519396107991,836682277.6101214,1673364555.2202427,1.0,False,2.358099093352381e-31,1.0,True,8.544211201248322e-28,1.0,True,0.022374084525217084,1.0,True,439331026.092986,14097836.467768209,2.356194490192345,0.7853981633974483,0,0.11965674043510496,0.0031930781234442993,0.3629682871745642,0.752735209044886,4.572704223776484,4.792358069679828,4.05595326630044
7209,0.111,0.213,0.079,0.24969994531673406,1.5113022144306711,3.1415926535897927,0.011,0.001,0.004,0.014,0.0055,0.0024,0.0012,0.003436546517738241,0.03321997658506011,0.02217711788144575,11.793486336788504,1.0,False,138.1005012204917,1.0,True,13.001983221396095,1.0,True,3.7587939640520487,1.0,True,20.27683872160324,2.0,True,361.0001671585708,3.0,1187.3661920782738,3.289101502151711,True,67.54250193299636,94802400.0,1043286.4344017102,1835709.0491981339,67.54250193299636,119.83346343031363,1.864502270602197e+34,3.729004541204394e+34,1.0,True,0.04024852852762214,94802400.0,1937589804.8411694,2128791207.6052406,0.04024852852762214,0.08484202511865498,0.0001822144916043205,0.000364428983208641,1.0,False,2.075208884124152,94802400.0,34076373.58084076,59135082.91120428,2.075208884124152,3.701261765279286,4.6273522756330184e+16,9.254704551266037e+16,1.0,True,1.0040213034416856e-27,1.0,True,102736065804.52753,1.0,False,4.045510020617377e-10,1.0,True,91784759.49984863,2347670357.6328034,2.356194490192345,0.7853981633974483,0,0.058833640984244095,0.0019323823927327275,0.29893628843842396,0.7106476690679718,4.306534308019759,4.319853203317889,3.830985196833661
7219,0.108,0.178,0.064,0.25039230353781144,1.8385249641356287,3.1415926535897927,0.014,0.019,0.008,0.01,0.0064,0.0036,0.0011,0.08132438330498397,0.0398004512430855,0.022187161553159272,0.5180846247648259,1.0,True,170.7037663191278,1.0,True,473.8853421034828,1.0,True,1.9301865992528346,1.0,True,23.990180810668537,2.0,True,2888.102562239549,3.0,9715.515134885423,3.363978572613996,True,52.6629902056579,94802400.0,1468228.4057515683,1691184.8798243683,52.6629902056579,109.19748979187735,3.508302903410839e+32,7.016605806821678e+32,1.0,True,165.10510837754669,89258716.81903642,449522.0667685448,492939.0994138548,165.10510837754669,366.06282824095723,3.3291755034555176e+38,6.658351006911035e+38,1.0,True,0.904309165239134,94802400.0,86686762.60061531,92456983.7512719,0.904309165239134,1.9258277613683807,891708909422.9562,1783417818845.9124,1.0,False,5.335913265014848e-26,1.0,True,5.62301386050978e-32,1.0,True,2.099339796000705e-05,1.0,True,178739195.5438649,6945886.88658422,2.0943951023931953,0.7853981633974483,0,0.14331199610122874,0.002913711416936882,0.35184964171828303,0.6221100265484483,8.549115597595645,9.079934617253167,6.09387549833869
7226,0.104,0.237,0.112,0.2503536322605611,1.5385835910868457,3.1415926535897927,0.009,0.002,0.005,0.002,0.004,0.003,0.0035,0.005270129655287755,0.006586155206994592,0.02170506531091,1.403703170277991,1.0,False,23.061440024738634,1.0,True,28.39654836810042,1.0,True,225.2176036391439,1.0,True,9.015508690330623,2.0,True,13.824984632908999,3.0,42.81531816005461,3.096952314734369,True,0.3879031863551628,94802400.0,185830718.09247646,298384273.45567644,0.3879031863551628,0.7124934296167725,125739154.62133688,251478309.24267375,1.0,False,9.474414633892177,94802400.0,8193762.77362576,9233756.921680879,9.474414633892177,19.79627658047697,7.288832444507399e+23,1.4577664889014797e+24,1.0,True,4.556205640200518,94802400.0,17193813.136586633,18410090.54800292,4.556205640200518,9.689948693725022,1.3175428626266282e+20,2.6350857252532565e+20,1.0,True,0.14887963941204496,1.0,True,2.5683125716666346e-17,1.0,True,1.4208266410915973e-13,1.0,True,14960037.17156904,279428171.5913883,2.356194490192345,2.356194490192345,0,0.03356135017319235,0.0019710919400526975,0.2554702409597614,0.588410038629357,4.040576935046574,4.060508467051994,3.64164745366571
7236,0.099,0.241,0.126,0.25030824799642354,1.585964975216839,3.1415926535897927,0.02,0.002,0.019,0.018,0.0045,0.0014,0.0039,0.011239853065757643,0.23097787026526467,0.021575807622770702,0.623995790621496,1.0,True,1313.6228367228405,1.0,True,46.60874019702909,1.0,True,1.6025749132121645,1.0,True,8.312665074752841,2.0,True,27564.963697633466,3.0,114702.50626881565,4.161170227794031,True,499.5842364092043,88033444.17972542,130614.7011404614,250179.6766881243,499.5842364092043,906.000771249048,5.803899527926542e+44,1.1607799055853084e+45,1.0,True,8.410635482177284,94802400.0,9224226.682016626,10431628.283425158,8.410635482177284,17.55202206195388,1.8384080328998812e+23,3.6768160657997624e+23,1.0,True,0.9365667996737385,94802400.0,72568693.48990886,145989807.8361996,0.9365667996737385,1.578524733225681,7045924552246.851,14091849104493.701,1.0,False,3.2254176541005296e-38,1.0,True,1.0182723130550791e-16,1.0,True,2.6568550175619527e-06,1.0,True,215278547.76441613,21139371.72257566,2.0943951023931953,0.7853981633974483,0,0.26379353095379304,0.0020963439312958743,0.3739343335745006,0.579782439924031,6.396210492566497,6.443802886592612,5.465187191968435
7248,0.116,0.18,0.048,0.24975015923942548,1.5578711183265213,3.1415926535897927,0.018,0.006,0.015,0.017,0.0045,0.0012,0.0024,0.035399375426782974,0.1286107709961444,0.02198847152578299,0.722036290904154,1.0,True,1666.0592966429288,1.0,True,203.06376350262133,1.0,True,1.384971936449028,1.0,True,8.07895423087932,2.0,True,26908.176631882656,3.0,106466.64400376515,3.9566651230323853,True,658.2065774295153,89466288.12511155,98555.03440814467,201744.9277546349,658.2065774295153,1148.8512936041946,1.5345001865942335e+46,3.069000373188467e+46,1.0,True,62.615715770195436,93795245.09927712,1217870.2644410639,1442277.5033603255,62.615715770195436,129.69204349318622,3.0845870255833366e+33,6.169174051166673e+33,1.0,True,0.8094193234713937,94802400.0,84045388.79792014,168528982.38579884,0.8094193234713937,1.3659343122705507,1277877753505.3257,2555755507010.6514,1.0,False,1.2199412006295253e-39,1.0,True,6.0688837256779285e-27,1.0,True,1.4649288594820179e-05,1.0,True,249102520.36193314,23318685.90105806,2.356194490192345,0.7853981633974483,0,0.18599861794871037,0.002376379112350353,0.4130818240019696,0.8109924359843538,4.840983099668285,4.971676116450181,4.329843451602815
7250,0.116,0.18,0.048,0.24975015923942548,1.5578711183265213,3.1415926535897927,0.02,0.001,0.013,0.016,0.0048,0.0036,0.0028,0.006604517351807184,0.1052069301855953,0.0218976417989824,1.5474904853099527,1.0,False,1410.455575001691,1.0,True,22.477727926338353,1.0,True,34.452979869488146,1.0,True,10.550351713813287,2.0,True,16993.626424593986,3.0,65229.027799919,3.8384407289027167,True,611.8844631640094,90474386.26314524,108390.31907406004,210720.0068520966,611.8844631640094,1081.1307938679313,5.076899468208637e+45,1.0153798936417274e+46,1.0,True,0.3006605058458992,94802400.0,261955960.33694544,271847821.8002689,0.3006605058458992,0.6463048999366545,2320728.1187175596,4641456.237435119,1.0,False,5.049950494143543,94802400.0,15371306.60495441,17330650.31728819,5.049950494143543,10.549827364164388,4.848363629364124e+20,9.696727258728248e+20,1.0,True,3.687289873912999e-39,1.0,True,8.066433913139607,1.0,False,3.8610965329873947e-14,1.0,True,15348526.378226383,308051193.4582257,2.356194490192345,0.7853981633974483,0,0.13370908933638487,0.0019399013162043697,0.3850204900242014,0.7947942700765223,4.88418251016993,4.911031759342586,4.249984699152749
7251,0.119,0.151,0.026,0.2500904744096756,1.74421572487399,3.1415926535897927,0.009,0.005,0.01,0.02,0.0039,0.0015,0.002,0.015034058578132418,0.08465607413821939,0.02206532744846041,0.48500053522096165,1.0,True,1385.3177100378148,1.0,True,44.57735650112276,1.0,True,2.0618533947481303,1.0,True,5.25803285605857,2.0,True,13610.06280986794,3.0,52736.58185457013,3.8748228124512116,True,551.2944186199327,90669762.76186232,128096.76424344516,193745.34601860947,551.2944186199327,1071.9541943069212,7.278151082216153e+44,1.4556302164432306e+45,1.0,True,13.8943117254887,94802400.0,5645175.919477855,6001341.319326726,13.8943117254887,29.622589562698437,5.54781521649875e+25,1.10956304329975e+26,1.0,True,0.9757487640931085,94802400.0,77251672.94806665,101422049.96922703,0.9757487640931085,1.9308938906461202,3405182886554.2334,6810365773108.467,1.0,False,2.572081808763425e-38,1.0,True,3.374301282481119e-19,1.0,True,5.497502079526516e-06,1.0,True,167325184.65123177,35957551.521412745,2.356194490192345,0.7853981633974483,0,0.12175546016481223,0.002366584133469327,0.41535288023222144,0.7921351075682866,5.467784594099563,5.544150161423188,4.447726667354212
