design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,sigma_max_rod,sigma_min_rod,sigma_m_rod,sigma_a_rod,tau_m_rod,tau_a_rod,R_rod,sigma_a_eq_rod,sigma_m_eq_rod,S_n_prime_rod,n_f_rod,n_y_rod,n_rod,b_B_rod,N_f_rod,t_f_rod,D_rod,failed_miner_rod,sigma_max_crank,sigma_min_crank,sigma_m_crank,sigma_a_crank,tau_m_crank,tau_a_crank,R_crank,sigma_a_eq_crank,sigma_m_eq_crank,S_n_prime_crank,n_f_crank,n_y_crank,n_crank,b_B_crank,N_f_crank,t_f_crank,D_crank,failed_miner_crank,sigma_max_pin,sigma_min_pin,sigma_m_pin,sigma_a_pin,tau_m_pin,tau_a_pin,R_pin,sigma_a_eq_pin,sigma_m_eq_pin,S_n_prime_pin,n_f_pin,n_y_pin,n_pin,b_B_pin,N_f_pin,t_f_pin,D_pin,failed_miner_pin
178,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.008,0.007,0.008,0.004,0.0018,0.0024,0.0035,0.018559613365662572,0.0138939393673386,0.02170506531091,1331537.3018116956,164130.64827237074,747833.9750420331,583703.3267696624,457518.43908741587,371625.12539401586,0.12326402576109123,868921.9039443794,1089598.5593520782,94802400.0,87.55410924535212,176.15338030184165,87.55410924535212,-0.086,1.5634500986537838e+35,3.1269001973075675e+35,1.1973519344249584e-28,False,437054.9647586879,26455.309148311222,231755.13695349955,205299.82780518834,13182938.534779016,13069789.332152389,0.060530851452329455,22638470.080370493,22834695.436523538,94802400.0,3.4956090156711026,7.586892095115455,3.4956090156711026,-0.086,5.37677749543275e+18,1.07535549908655e+19,3.4816393306030457e-12,False,31390930.8910413,4896206.3382650055,18143568.614653155,13247362.276388148,1166372.2680848455,851616.1463392382,0.15597518771456187,13329229.439993478,18255693.765998024,94802400.0,5.605488185389703,10.92293300034224,5.605488185389703,-0.086,2.543486226471406e+21,5.086972452942812e+21,7.359976950207578e-15,False
179,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.008,0.004,0.006,0.006,0.0034,0.0015,0.0029,0.01059462060316191,0.015592925295044097,0.02187275096038801,717976.0802070602,89689.67148209852,403832.87584457936,314143.20436248084,344649.200039974,277034.755740842,0.12492013864338285,573524.821182389,720715.0649719245,94802400.0,132.5934543469557,266.56572996303504,132.5934543469557,-0.086,1.959251336564295e+37,3.91850267312859e+37,9.554670016368102e-31,False,1217957.4662716736,69241.1932861076,643599.3297788906,574358.136492783,36500595.802753255,35512870.70813522,0.05685025561529986,61512777.90075116,63224162.327113494,94802400.0,1.2824599833752521,2.7658206091136055,1.2824599833752521,-0.086,48154319029104.87,96308638058209.73,3.8875017604725087e-07,False,31627078.802202024,3898581.916964021,17762830.359583024,13864248.442619001,1665265.3462109081,1299773.2914955313,0.12326721482391803,14045839.836283155,17995484.667082384,94802400.0,5.393253128122079,10.76734515028435,5.393253128122079,-0.086,1.3835018995904668e+21,2.7670037991809336e+21,1.35308813132395e-14,False
180,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.008,0.002,0.007,0.002,0.0038,0.0036,0.003,0.005293565302195379,0.006065140769204764,0.02184698675903592,2208082.2449937505,255304.17502264748,1231693.2100081989,976389.0349855515,1870510.985250482,1616165.0077098713,0.11562258407787254,2964675.9593718774,3466049.9421399697,94802400.0,26.008987258502355,53.64868683314451,26.008987258502355,-0.086,9.91860190675193e+28,1.983720381350386e+29,1.887362773099771e-22,False,1941741.794713966,100371.04724466996,1021056.420979318,920685.3737346481,313804541.4186072,302131903.6296807,0.05169124314979037,523308617.58071727,543526368.450549,94802400.0,0.15048214307664523,0.32338646980770175,0.15048214307664523,-0.086,743.1799901321884,1486.3599802643769,25189.052784736978,True,1138819.715170116,130208.98567103567,634514.3504205758,504305.3647495401,285531.45768925914,226937.41413729306,0.11433678565319284,639394.7690755145,804483.1265353579,94802400.0,118.90470198968038,238.93987230411767,118.90470198968038,-0.086,5.534225953572747e+36,1.1068451907145495e+37,3.382586861657658e-30,False
181,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.004,0.003,0.007,0.004,0.0015,0.0027,0.0037,0.00414420689468671,0.010418576493434967,0.021642183192355745,804281.0248413387,155028.80038766368,479654.9126145012,324626.11222683755,109051.76712087054,102932.4876545946,0.19275451689071785,370361.18017929624,515505.28506677656,94802400.0,201.04691853708144,389.4492155814558,201.04691853708144,-0.086,3.16621816289033e+39,6.33243632578066e+39,5.912416339280666e-33,False,2505709.8257996524,62762.34752182602,1284236.0866607393,1221473.739138913,256958961.26730475,253520357.6165711,0.025047731734777607,439111839.02987367,445067829.2002725,94802400.0,0.18007214834867183,0.3901921887556894,0.18007214834867183,-0.086,5713.994570492328,11427.989140984657,3276.1669212414126,True,19600735.1407671,3278427.823564777,11439581.48216594,8161153.658601162,1429947.6852707425,1020144.2073251453,0.16726045222385835,8350240.2151385015,11704626.249263465,94802400.0,8.903636996178959,17.202807139722726,8.903636996178959,-0.086,5.849623714489728e+23,1.1699247428979456e+24,3.2002058446306364e-17,False
182,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.008,0.005,0.004,0.003,0.0032,0.0026,0.002,0.01392569041398918,0.0044431276254537745,0.02206532744846041,2827774.6410421506,525909.9154701107,1676842.2782561306,1150932.36278602,451612.4611786525,429549.8405968548,0.18598013711456562,1370468.7155781998,1850313.8845673536,94802400.0,54.683856357029875,107.11682309275044,54.683856357029875,-0.086,7.817292070461685e+32,1.563458414092337e+33,2.3946911323340652e-26,False,456784.1849571189,30609.76301478154,243696.9739859502,213087.21097116868,25367996.948736843,25046790.550522346,0.06701143345769527,43382837.12258439,43939335.40449258,94802400.0,1.8228716096972364,3.9508865848822303,1.8228716096972364,-0.086,2792395871676640.5,5584791743353281.0,6.7039205256953536e-09,False,6146985.627899669,1143180.7686230692,3645083.198261369,2501902.4296383,473860.815773978,325247.31585297897,0.18597420554140395,2564541.5217614886,3736343.6325404104,94802400.0,28.7462534182316,54.754211757764374,28.7462534182316,-0.086,5.353411823355285e+29,1.070682364671057e+30,3.496835404728329e-23,False
183,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.009,0.004,0.008,0.004,0.0032,0.0019,0.0026,0.012544163258058832,0.01194127228202672,0.02194480338789809,807187.9356293556,141383.73643894427,474285.8360341499,332902.0995952057,76767.85213812198,72246.30313816019,0.17515590880172027,355643.6318371089,492571.78525400156,94802400.0,209.58923166199878,406.7362995866674,209.58923166199878,-0.086,5.073564583536666e+39,1.0147129167073332e+40,3.689713551837891e-33,False,645041.3500337155,27216.102326532382,336128.7261801239,308912.62385359156,31059265.750489417,30992158.188194547,0.0421928025623626,53680881.461609766,53797276.412464775,94802400.0,1.4757507296351278,3.2099545323824303,1.4757507296351278,-0.086,234625905518994.4,469251811037988.8,7.97865860489327e-08,False,12790412.415803317,2241352.9901878587,7515882.702995588,5274529.712807729,892511.070980726,626350.4033959177,0.17523696010134385,5384942.727160083,7673214.505059646,94802400.0,13.757366974133555,26.420266953804642,13.757366974133555,-0.086,9.60399937894363e+25,1.920799875788726e+26,1.9491879644476886e-19,False
184,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.005,0.001,0.007,0.005,0.0038,0.001,0.0036,0.0017232481975528588,0.013012288198781705,0.021674060933011722,593453.4104453934,121653.51185955232,357553.4611524729,235899.94929292053,62737.942345946496,58898.02380450011,0.20499252294843162,257013.06912417675,373701.25208717573,94802400.0,286.96477270282884,546.9988367116694,286.96477270282884,-0.086,2.2158673628978457e+41,4.4317347257956914e+41,8.448159088149815e-35,False,13958969.33221817,279333.83388568193,7119151.583051926,6839817.749166244,55600114729.66658,54822319581.43794,0.0200110643728518,94955043150.17212,96302223881.58322,94802400.0,0.0008326439004738209,0.0018038530266288812,0.0008326439004738209,-0.086,4.040555843389429e-24,8.081111686778859e-24,4.6330259314759737e+30,True,21968233.31222195,3816104.94719899,12892169.129710471,9076064.18251148,3223042.282427618,2269016.04562787,0.17371014286687828,9890411.64416416,14048915.599860664,94802400.0,7.495500225221632,14.411432555445385,7.495500225221632,-0.086,8.171423461893259e+22,1.6342846923786518e+23,2.2909105233989077e-16,False
185,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.006,0.006,0.007,0.003,0.0036,0.0031,0.003,0.012449511038381355,0.007820699393094308,0.02184698675903592,1829517.8497875517,331257.56734416104,1080387.7085658563,749130.1412216953,203647.78247677765,183010.70632795306,0.18106276874129842,813433.9090416664,1136509.946609931,94802400.0,91.46342656242084,176.9281710342958,91.46342656242084,-0.086,3.367612224195739e+35,6.735224448391478e+35,5.558834792646222e-29,False,672122.8391467339,39738.40651136785,355930.6228290509,316192.216317683,38349386.337453276,38020394.73686123,0.059123725897807795,65854014.49689984,66424039.20258095,94802400.0,1.2016791231818518,2.608142396650293,1.2016791231818518,-0.086,21789763418834.773,43579526837669.55,8.591190110774075e-07,False,4379972.808992004,793161.4688259468,2586567.1389089753,1793405.6700830287,334098.2554424093,231648.23238572452,0.18108821753358853,1837739.5376353662,2650508.3468936193,94802400.0,40.204977319468405,76.86741215635992,40.204977319468405,-0.086,2.579220753245313e+31,5.158441506490626e+31,7.258006115391829e-25,False
186,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.005,0.003,0.004,0.001,0.0014,0.0023,0.0018,0.0046583559000501745,0.002361611539192091,0.02209851523325293,12096528.946683142,3663479.144419118,7880004.045551131,4216524.901132012,602772683.965377,383760749.8370979,0.30285374925041125,664706490.4368218,1044062651.409498,94802400.0,0.10901422574737153,0.2018997133967603,0.10901422574737153,-0.086,46.05530600948631,92.11061201897262,406467.82362371276,True,1229854.480069234,51479.29951443469,640666.8897918344,589187.5902773996,88155569.4580382,85806604.14111818,0.041858041214385536,148622565.8663859,152691269.34267285,94802400.0,0.5308306751582903,1.1449855920509946,0.5308306751582903,-0.086,1689500521.3261611,3379001042.6523223,0.011080197823973367,False,23661172.6555607,7181655.986354322,15421414.32095751,8239758.334603189,1799165.0041117093,961305.1390370384,0.3035207126417099,8406303.594546165,15733118.056974411,94802400.0,8.247722857905151,14.291974554339332,8.247722857905151,-0.086,5.4117291721565946e+23,1.0823458344313189e+24,3.45915314763248e-17,False
187,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.006,0.002,0.005,0.005,0.0033,0.0016,0.0037,0.0037259583545448125,0.0147407731898426,0.021642183192355745,1611446.4798111976,456369.3766048511,1033907.9282080244,577538.5516031733,1240440.0446643292,735536.3353509016,0.28320479911831814,1398782.2848650154,2384332.2162047676,94802400.0,50.784056367549056,91.19470211711578,50.784056367549056,-0.086,6.162954016168588e+32,1.2325908032337176e+33,3.037504409555522e-26,False,3592916.263624181,101434.35789908946,1847175.3107616352,1745740.9528625458,399175685.1561267,372275189.2700737,0.02823176229461369,644801905.4327322,691395035.3569356,94802400.0,0.1214624756480662,0.2581954721405898,0.1214624756480662,-0.086,65.58582546798218,131.17165093596435,285427.52746382327,True,10671675.8193964,3266919.111052531,6969297.465224465,3702378.354171935,1393859.4930448937,740475.6708343873,0.3061299055875285,3918228.9538430236,7375611.162326703,94802400.0,17.667563841942698,30.547625648255217,17.667563841942698,-0.086,3.874045087257625e+27,7.74809017451525e+27,4.832158526387103e-21,False
188,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.009,0.008,0.009,0.002,0.0027,0.0012,0.0036,0.022455582862505936,0.010665693881445747,0.021674060933011722,3361474.6237750207,1053243.237200827,2207358.930487924,1154115.693287097,4091451.8642339567,2484516.3358457843,0.3133277371042618,4455384.080272456,7422423.358986965,94802400.0,16.03492567749869,29.045764697252128,16.03492567749869,-0.086,8.697244052916322e+26,1.7394488105832644e+27,2.152405967465394e-20,False,213701.7102931916,16014.447109381303,114858.07870128645,98843.63159190516,7845508.8998284815,6969018.766023987,0.07493831980759544,12071099.27666448,13589305.430010272,94802400.0,6.432346768879091,13.444838612005952,6.432346768879091,-0.086,8.055757597585585e+21,1.611151519517117e+22,2.3238037854578226e-15,False,100984133.21433903,30520615.822458178,65752374.518398605,35231758.69594043,2465714.044439947,1321190.951097766,0.302231794748172,35305997.470638916,65890924.95977423,94802400.0,1.9652665090840717,3.4091945853119703,1.9652665090840717,-0.086,3.064217569337357e+16,6.128435138674714e+16,6.109226768792478e-10,False
189,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.008,0.004,0.004,0.008,0.0023,0.0025,0.0029,0.009987277937761656,0.018843642039442957,0.02187275096038801,1217623.5524344565,339384.60016501916,778504.0762997379,439119.4761347187,899457.3380157778,520811.7694688844,0.2787270330690223,1003274.943359377,1741590.9696443065,94802400.0,70.47921882371082,125.68919974035067,70.47921882371082,-0.086,2.937964697359869e+34,5.875929394719738e+34,6.371757978175257e-28,False,1156329.727822043,27452.915917101993,591891.3218695725,564438.4059524705,26590473.031012494,23921511.293983314,0.023741425353484422,41437117.40069075,46059853.48843299,94802400.0,1.878105878367093,3.9429936430277617,1.878105878367093,-0.086,4761049943344580.0,9522099886689160.0,3.931905823875778e-09,False,7136623.702382793,2357704.2089869673,4747163.95568488,2389459.746697913,682404.8186297016,343484.838587825,0.33036689439009814,2462410.076349747,4892095.116779806,94802400.0,27.69876429787674,46.910021944412094,27.69876429787674,-0.086,8.587281819001516e+29,1.7174563638003033e+30,2.1799680497939757e-23,False
190,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.008,0.006,0.005,0.002,0.0039,0.0039,0.0039,0.014933740573662419,0.005869181524554141,0.021575807622770702,4836227.585337615,1486122.8631764501,3161175.2242570324,1675052.3610805823,271707328.0199705,169604245.48091352,0.30728968745847485,293767945.92988235,470621513.8814353,94802400.0,0.245512569721603,0.4513406033688115,0.245512569721603,-0.086,612113.765956115,1224227.53191223,30.582550240084153,True,399585.649867452,19123.908055045467,209354.77896124872,190230.87090620326,16086146.91889829,14888457.311012989,0.047859346453980836,25788266.151290864,27862810.294595495,94802400.0,3.032984784597348,6.430439477723704,3.032984784597348,-0.086,1.1821495258228352e+18,2.3642990516456704e+18,1.5835560215591123e-11,False,2200641.167590414,711519.6425034757,1456080.405046945,744560.7625434692,236613.06582012854,120991.12391331373,0.3233237898946297,773490.3265825197,1512655.735688751,94802400.0,88.56794607075234,150.9089929526396,88.56794607075234,-0.086,6.047752449709961e+35,1.2095504899419922e+36,3.095364791410696e-29,False
191,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.009,0.009,0.005,0.006,0.0033,0.0036,0.0036,0.027780162710150325,0.012220476559807033,0.021674060933011722,1102137.9086712217,236132.27687337276,669135.0927722972,433002.8158989245,507812.76376700646,387570.6682794129,0.21424930130391992,798826.9570489281,1105153.012715184,94802400.0,93.33292274901878,181.1993852239647,93.33292274901878,-0.086,4.157464934470035e+35,8.31492986894007e+35,4.502743930511658e-29,False,224174.80935409514,27245.423187714514,125710.11627090482,98464.69308319032,9165663.138045449,8762704.40945248,0.12153650656028452,15177768.643581893,15875891.953326851,94802400.0,5.182197429565527,11.10980133641131,5.182197429565527,-0.086,5.618002027625718e+20,1.1236004055251436e+21,3.3321454687889196e-14,False,4650832.956081861,1316042.4758121704,2983437.7159470157,1667395.240134845,273481.7906284765,152844.5636790275,0.28296919890257316,1688280.5657718845,3020807.4209309043,94802400.0,41.55813836365897,73.26259372816736,41.55813836365897,-0.086,6.915966913829877e+31,1.3831933827659753e+32,2.7067798665383387e-25,False
192,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.006,0.003,0.004,0.008,0.0018,0.0016,0.0027,0.006151956720040139,0.0130963315367335,0.021921659274819098,897168.9169059743,167093.95367580326,532131.4352908888,365037.4816150855,253807.78499156644,192230.29227592133,0.1862458122736269,494074.70972449327,690231.1493925183,94802400.0,150.58706517434976,291.3098819398084,150.58706517434976,-0.086,1.1094524325542688e+38,2.2189048651085377e+38,1.6873188476320106e-31,False,2221216.1569269486,150053.18111607572,1185634.6690215121,1035581.4879054364,74587279.49395095,73242095.044032,0.06755451541630879,126863256.65193662,129194398.16220614,94802400.0,0.6227932276580468,1.3473528071262515,0.6227932276580468,-0.086,10645452657.639364,21290905315.27873,0.0017584973229453234,False,13606325.150436562,2954700.377437826,8280512.763937194,5325812.386499368,1104068.3685249593,710108.3181999158,0.217156384605657,5465989.30175684,8498458.243755681,94802400.0,13.28871744280594,24.70559604134614,13.28871744280594,-0.086,8.072608341279005e+25,1.614521668255801e+26,2.318953082893409e-19,False
193,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.007,0.002,0.007,0.007,0.0031,0.0011,0.0022,0.0047827230748085404,0.02015663571802873,0.022028646212637094,286191.9446870016,65318.72008814658,175755.33238757408,110436.6122994275,113350.79311732342,96725.29442601564,0.22823395731694493,200657.90062086342,263505.4909553981,94802400.0,375.6360984947519,743.272748909404,375.6360984947519,-0.086,3.94031986089139e+42,7.88063972178278e+42,4.750883344725499e-36,False,3518410.2365802648,218767.44832788766,1868588.8424540763,1649821.3941261885,237660569.73299804,237517168.56403354,0.06217792514738694,411395111.78265,411644422.82351136,94802400.0,0.19261265337481914,0.4191779197643142,0.19261265337481914,-0.086,12195.394739605857,24390.789479211715,1535.0056639991146,True,28026033.649029236,6350548.003129664,17188290.82607945,10837742.822949786,2363389.9885859247,1490189.6381555959,0.2265946042403911,11140855.66594409,17669017.46663723,94802400.0,6.489359365896936,11.975061410799364,6.489359365896936,-0.086,2.046851420441068e+22,4.093702840882136e+22,9.145754212079596e-16,False
