design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,F_Ax,F_Ay,F_Bx,F_By,F_Cx,F_Cy,N,F_f,tau_A
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,150.0,0.38049825729272135,1.0103305189579666,-0.34738462936038417,-0.40640921154595666,-0.27356323947813355,0.7053093021741025,1.30099871710672,-0.26019974342134405,-0.09704331647011387
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,165.0,0.37215213308746986,1.1118205019378142,-0.3352186802323929,-0.4986773213914354,-0.2563958594164834,0.630017124405916,1.2257065393385336,-0.24514130786770671,-0.10606085122954641
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,180.0,0.36643036955232117,1.1977035613766076,-0.3281940455511612,-0.5746640919640179,-0.2459276837729459,0.5722477729153571,1.1679371878479747,-0.23358743756959496,-0.10811442685377817
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,195.0,0.3599624446435996,1.2772478007774506,-0.3230289917885226,-0.6443120424986498,-0.2394727860271017,0.5208172414627489,1.1165066563953665,-0.2233013312790733,-0.10243809836737773
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,210.00000000000003,0.35317889148001935,1.3553803246033218,-0.32006526354768217,-0.7132226931901521,-0.23645072393574218,0.46888252284853904,1.0645719377811567,-0.21291438755623135,-0.08874528186066749
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,225.0,0.34874905482456225,1.4361212734319406,-0.3217118908356961,-0.7860446400304847,-0.23727525658123153,0.4106381393637538,1.0063275542963714,-0.2012655108592743,-0.06693048741315974
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,239.99999999999997,0.34874603531666204,1.5207464972006317,-0.32962787331608207,-0.8645933998557047,-0.24212771101878763,0.3432751373202185,0.9389645522528361,-0.18779291045056723,-0.03691603553364784
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,255.00000000000003,0.34541871536156016,1.5938373484074486,-0.33552242649534936,-0.9338644261397818,-0.24767483942334442,0.28103577233648036,0.876725187269098,-0.1753450374538196,0.00021479780611585888
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,270.0,0.311608900663371,1.6065650037153143,-0.311608900663371,-0.9452892103015645,-0.24388714886478546,0.27200935689644246,0.8676987718290601,-0.17353975436581204,0.03801628588093123
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,285.0,0.22782834628680113,1.5292406499468496,-0.23772463515301193,-0.8692677276791828,-0.22274672440910173,0.3456324707970796,0.9413218857296972,-0.18826437714593947,0.06529862707101548
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,300.0,0.1178475049512469,1.4146121662337738,-0.13696566695182688,-0.758459068888847,-0.19023890929179643,0.4494094682870765,1.0450988832196941,-0.20901977664393884,0.07973982815654408
