design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,sigma_max_rod,sigma_min_rod,sigma_m_rod,sigma_a_rod,tau_m_rod,tau_a_rod,R_rod,sigma_a_eq_rod,sigma_m_eq_rod,S_e_rod,n_f_rod,n_y_rod,n_rod,b_B_rod,N_f_rod,t_f_rod,D_rod,failed_miner_rod,sigma_max_crank,sigma_min_crank,sigma_m_crank,sigma_a_crank,tau_m_crank,tau_a_crank,R_crank,sigma_a_eq_crank,sigma_m_eq_crank,S_e_crank,n_f_crank,n_y_crank,n_crank,b_B_crank,N_f_crank,t_f_crank,D_crank,failed_miner_crank,sigma_max_pin,sigma_min_pin,sigma_m_pin,sigma_a_pin,tau_m_pin,tau_a_pin,R_pin,sigma_a_eq_pin,sigma_m_eq_pin,S_e_pin,n_f_pin,n_y_pin,n_pin,b_B_pin,N_f_pin,t_f_pin,D_pin,failed_miner_pin
186,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.007,0.001,0.004,0.009,0.0028,0.0033,0.0035,0.006112388040716614,0.0592084972322286,0.06089910410974749,647709.9057628376,291183.8126163944,469446.85918961605,178263.0465732216,75299.17612606115,28980.896272618855,0.44955899242185265,185195.54751629278,487227.1045198388,63700235.179271095,255.3593887676748,513.0701634683508,255.3593887676748,-0.12633157007759216,3.2066003971482328e+28,6.4132007942964655e+28,5.837958486080305e-22,False,1965971.9840041941,361915.6862344584,1163943.8351193264,802028.1488848679,5800891223.832519,5300830792.162993,0.18408995101615155,9181308289.382248,10047438396.276768,69532921.06363171,0.006542586144802564,0.01794188699034162,0.006542586144802564,-0.12056830244593379,8.713480568797905e-10,1.742696113759581e-09,2.1483952195904852e+16,True,265363.9424742938,116593.97019352691,190978.95633391035,74384.98614038345,69373.17654947554,18037.13232750029,0.4393738241389805,80679.24510618766,225634.3826549574,67553884.31280793,601.8851218694103,1126.2966082234561,601.8851218694103,-0.1224677321128023,2.2990415990449814e+32,4.598083198089963e+32,8.14252339225887e-26,False
187,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.003,0.004,0.012,0.002,0.0014,0.0012,0.0023,0.010427964962826802,0.039931542617621225,0.061751858019637895,224674.64111366347,102976.76591334656,163825.70351350502,60848.93760015845,29558.377666777174,19018.698326043967,0.45833728899226484,69193.3946639358,171639.0229597289,65097141.432109386,705.0766399316138,1432.5313984063064,705.0766399316138,-0.12490460904242227,1.8125420703917445e+32,3.625084140783489e+32,1.0328036135433838e-25,False,264556.6133297166,103617.95782107984,184087.28557539821,80469.3277543184,18614442.41731414,18304128.825114656,0.3916664812001539,31703783.235631187,32241685.55846952,67556481.57072048,1.8655116732911579,5.395221999401903,1.8655116732911579,-0.12246520304048081,150606061002.66028,301212122005.32056,0.00012429778639300136,False,4638662.95748651,2006867.9957038648,3322765.4765951876,1315897.4808913227,260480.2220956001,87419.49971588813,0.43263932173923225,1324580.1927432923,3353255.1723305765,73964587.8866962,40.24005688328529,73.75206117254022,40.24005688328529,-0.11650390929413053,3.9993557876095664e+23,7.998711575219133e+23,4.68075384990667e-17,False
188,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.007,0.003,0.006,0.001,0.0014,0.0023,0.0018,0.018351587201579627,0.009965284318596515,0.0620030283522924,516006.45229685097,200929.31197107714,358467.88213396404,157538.57016288693,219745.49530445985,191988.91638595323,0.38939302227074757,367964.17371005623,522841.7261862491,70108734.45149384,157.95376885208788,387.2897564330904,157.95376885208788,-0.12002579703853936,3.4294084846154066e+27,6.858816969230813e+27,5.4586673136138134e-21,False,114734.04890009068,28507.73232491158,71620.89061250113,43113.158287589555,5682095.324297324,5142959.587503731,0.24846793605040332,8907971.637836931,9841938.395213448,65563855.92429537,6.400254197799203,18.400088287990187,6.400254197799203,-0.12443466948304513,2672140710447533.0,5344281420895066.0,7.005619100374678e-09,False,2065272.8471368537,1122130.920502697,1593701.8838197752,471570.9633170784,185931.88644564044,55016.6123869925,0.5433330138719147,481102.5424578622,1625914.4176992846,72754613.06381544,100.21087879284111,163.73859656747567,100.21087879284111,-0.11758892010891937,1.3241185167903943e+27,2.6482370335807886e+27,1.4137707284221405e-20,False
189,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.008,0.002,0.006,0.006,0.0033,0.0016,0.0037,0.013993767757355946,0.05967642469673623,0.06072267226632187,437318.2930831022,197906.09945150022,317612.1962673012,119706.096815801,185781.76278832048,104034.69149091264,0.45254475420238766,216331.22917346453,452130.61981240107,63700235.179271095,230.831181365596,516.1102320549859,230.831181365596,-0.12633157007759216,9.371869316184784e+27,1.8743738632369568e+28,1.9974670333560274e-21,False,345816.8578839848,80213.73257299233,213015.29522848857,132801.56265549624,33462333.6056017,30757471.621089675,0.2319543733750035,53273669.08540704,57958853.39198614,66524680.9639886,1.0860024719096035,3.101610862687372,1.0860024719096035,-0.12347764800725239,1812501900.8815744,3625003801.763149,0.010328265030174515,False,1224743.1376304566,650300.4060843051,937521.7718573809,287221.3657730757,187504.35437147622,57444.27315461515,0.5309688097885233,303966.52202395094,992179.7828173054,71722496.3373247,158.92454547458743,266.1736554827068,158.92454547458743,-0.1185287992276737,3.8624895242778656e+28,7.724979048555731e+28,4.846615086548334e-22,False
190,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.012,0.01,0.012,0.002,0.0027,0.0012,0.0036,0.10518639097461614,0.03995924815657439,0.06081211340916958,290784.95417688316,107440.301893774,199112.62803532858,91672.32614155457,83513.11279021483,58714.69544110555,0.3694837038522239,136916.25821073583,246108.0223537391,65097141.432109386,382.731008072132,900.7261876233085,382.731008072132,-0.12490460904242227,7.67987537553837e+29,1.535975075107674e+30,2.437539554303992e-23,False,62858.18280319326,28597.320004403067,45727.75140379816,17130.431399395096,1018064.3173827783,969908.2533803331,0.4549498367450466,1680017.7116940746,1763931.9403629592,59726494.11781941,31.465786352349202,100.1756804992591,31.465786352349202,-0.13056873437316702,1.7238635127237086e+20,3.447727025447417e+20,1.0859328399162155e-13,False,11512491.220821455,5026135.695187107,8269313.458004281,3243177.762817174,272577.66535579157,72797.07126885197,0.4365810664938318,3245627.8656044006,8282779.775998102,73964587.8866962,16.38553264944047,29.926075718818304,16.38553264944047,-0.11650390929413053,1.8245422863682712e+20,3.6490845727365425e+20,1.0260107501954327e-13,False
191,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.012,0.011,0.007,0.008,0.0033,0.0036,0.0036,0.1275561361762949,0.06451177072733565,0.06081211340916958,185048.98457610447,66179.18533278366,125614.08495444406,59434.89962166041,236079.84083812012,93765.47757512229,0.35763063215062585,172940.45694316045,427761.58323229384,62212142.78443916,272.8151743148497,574.3279977861099,272.8151743148497,-0.12788652045175816,2.4450461543888256e+28,4.890092308777651e+28,7.656297189481617e-22,False,76109.28939786374,31603.873713682806,53856.58155577327,22252.70784209047,1492246.8022542791,1309003.7663204554,0.4152433160750266,2267370.230846678,2585208.325820424,59422718.22223732,22.983739525762356,71.09622151835012,22.983739525762356,-0.1309041612942907,1.5459358551813677e+19,3.0918717103627354e+19,1.210916994858353e-12,False,3054731.8297322704,1998881.5042118914,2526806.666972081,527925.1627601895,189510.50002290608,39594.387207014224,0.6543558045771507,532360.8963572263,2548037.4057519943,66376636.79336509,75.21203137864015,111.99850349345098,75.21203137864015,-0.12362420179398446,2.6760059959555717e+25,5.352011991911143e+25,6.995500020662434e-19,False
192,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.008,0.004,0.006,0.011,0.0018,0.0016,0.0027,0.030733394348351598,0.0761186564501679,0.0615068137926579,214115.0447801394,75486.68959071099,144800.8671854252,69314.17759471422,78816.82297546256,31004.709758612553,0.3525520108510977,87683.13006091306,199006.446854084,61667681.255241424,545.2899181550991,1203.3921976252798,545.2899181550991,-0.12846475529234924,3.592124977388688e+30,7.184249954777376e+30,5.211399970167127e-24,False,256721.94758503043,52121.5455188549,154421.74655194266,102300.20103308777,8016727.084178812,6956194.278157108,0.203027228521595,12048916.210079996,13886237.269412708,64102902.708237305,4.614417568542512,13.302408265013602,4.614417568542512,-0.12591705400919387,158485184487752.2,316970368975504.4,1.1811829642313784e-07,False,3697495.7263329756,1561020.0673321385,2629257.896832557,1068237.8295004186,293907.6163476379,118292.85877277232,0.4221830619613168,1087709.3645297308,2678085.5380099067,71722496.3373247,48.28534794780054,91.61412369200812,48.28534794780054,-0.1185287992276737,8.232609275828317e+23,1.6465218551656635e+24,2.2738841809198458e-17,False
193,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.009,0.003,0.009,0.009,0.0031,0.0011,0.0022,0.025936606609805728,0.09358350354602345,0.061806992970708394,144829.61678987482,52559.30276041487,98694.45977514485,46135.15701472998,87905.22795454503,34193.43266513701,0.3629043832703791,75073.46551911377,181445.8147644339,60995707.2036315,622.4854009088181,1344.928145824551,622.4854009088181,-0.1291854921479319,8.0382303720413e+30,1.60764607440826e+31,2.3288708003582727e-24,False,377766.6981207527,85253.74229160795,231510.22020618033,146256.47791457237,15622318.429074869,13696176.552068748,0.22567828957849717,23722924.51182285,27059639.6184483,64688228.512790635,2.365457683119884,6.793670345494582,2.365457683119884,-0.12531912511082055,834465854438.3612,1668931708876.7224,2.2433512288647846e-05,False,9897016.9578097,2911542.075210939,6404279.516510319,3492737.4412993803,587058.9556801127,320167.5987857765,0.29418380180842796,3536486.4919565707,6484497.727497969,74656429.87747107,16.448555003294114,34.42775604119043,16.448555003294114,-0.11589146771976179,1.1173643799835599e+20,2.2347287599671198e+20,1.6753711085971287e-13,False
194,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.006,0.011,0.007,0.001,0.0021,0.0032,0.0012,0.0631825980705543,0.00807476708572184,0.062223568156574406,1514131.786255638,173593.73055834378,843862.7584069909,670269.0278486472,6234527.018013168,5116095.16989306,0.11464902337704119,8886650.096178113,10831439.690550594,69532921.06363171,6.65644809641144,17.496623848026235,6.65644809641144,-0.12056830244593379,8706648646968699.0,1.7413297293937398e+16,2.150081019580082e-09,False,148068.38312602276,25354.2873376426,86711.33523183268,61357.04789419008,701400.3287064927,616505.0787554081,0.17123363409772135,1069579.4611528055,1217951.6078179851,61667681.255241424,50.33755006780132,150.81762371657007,50.33755006780132,-0.12846475529234924,1.2570684202603082e+22,2.5141368405206164e+22,1.4891790851068826e-15,False,5554261.365825832,2771509.5852381475,4162885.4755319897,1391375.8902938422,198683.17042311767,66406.5765822061,0.4989879666611741,1396121.9031055588,4177085.166599233,73964587.8866962,36.33225269433232,61.90331629258383,36.33225269433232,-0.11650390929413053,2.546252560340664e+23,5.092505120681328e+23,7.35198082530173e-17,False
195,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.004,0.005,0.008,0.003,0.0023,0.0014,0.004,0.019098528669299373,0.027693765426257937,0.06043964618415997,169167.53163000447,63025.07765976384,116096.30464488415,53071.22698512032,84907.08106094314,36566.92939482622,0.3725601304960187,82631.56848205642,187365.92324931035,65097141.432109386,603.3986921064447,1277.7896482951655,603.3986921064447,-0.12490460904242227,4.376896570464686e+31,8.753793140929371e+31,4.277003054246845e-25,False,231242.24555695453,38298.53478649813,134770.39017172632,96471.8553852282,12420933.201476213,10551982.35597843,0.1656208392815718,18276824.17001164,21514109.506197773,65735219.09362634,3.1000092185927652,8.670316781389625,3.1000092185927652,-0.12426296133411421,8645832000790.48,17291664001580.96,2.165205152990302e-06,False,3871333.06231905,862502.1216776387,2366917.5919983443,1504415.4703207058,165684.2314398841,105309.0829224494,0.22279202222941077,1515432.5838446831,2384250.968533874,72754613.06381544,38.811280252381536,88.46871685000494,38.811280252381536,-0.11758892010891937,7.66110601632158e+22,1.532221203264316e+23,2.443511414685821e-16,False
196,0.114,0.153,0.036,0.24956190201916834,1.990809761495248,3.1415926535897927,0.009,0.001,0.004,0.006,0.0032,0.0033,0.0025,0.008101505387097812,0.028554471292434415,0.0616342367906875,341717.5701376601,111777.18213996051,226747.3761388103,114970.19399884978,172836.32757600263,137700.23826748546,0.3271039943744518,264768.2238579621,375541.69006345083,65097141.432109386,206.40696142331677,538.8015904472514,206.40696142331677,-0.12490460904242227,3.911267962264593e+27,7.822535924529185e+27,4.786171691791035e-21,False,976977.6163687458,109583.73961073204,543280.6779897389,433696.93837900687,3490584558.2103863,3400735853.6293087,0.112166069902436,5890247297.57356,6045869827.3453,68604285.44836812,0.010165119301993722,0.028903871869667606,0.010165119301993722,-0.12145275807370924,3.9010885809333136e-08,7.802177161866627e-08,479866058194488.5,True,673100.3660344878,93190.6406588303,383145.50334665907,289954.8626878288,49121.37310448154,20993.24835744428,0.13844984397773374,292225.8917791332,392478.2855417275,68378040.98550668,196.6079306000782,503.86723409506646,196.6079306000782,-0.12167005253512095,9.586219734883566e+27,1.9172439469767132e+28,1.952803140103211e-21,False
197,0.114,0.153,0.036,0.24956190201916834,1.990809761495248,3.1415926535897927,0.004,0.008,0.006,0.002,0.0013,0.0011,0.002,0.0286117943483516,0.014402045978871708,0.06190991154604,591412.9829815315,130288.99750309745,360850.99024231447,230561.99273921704,100965.74802630336,91724.10694617737,0.22030121294642946,279997.7997790342,400993.3714943327,67556481.57072048,201.01062190347866,506.6144974462648,201.01062190347866,-0.12246520304048081,8.904267203735724e+27,1.7808534407471448e+28,2.1023627853560093e-21,False,196880.50468708214,53063.069791167356,124971.78723912475,71908.71744795739,874681.0243153588,784610.4976394342,0.26951916786024455,1360886.3885949524,1520137.7011632326,64102902.708237305,41.02227754114573,119.74908548194651,41.02227754114573,-0.12591705400919387,5.270043727490887e+21,1.0540087454981773e+22,3.5521526894261185e-15,False,14584484.166165339,5951837.5866619,10268160.87641362,4316323.28975172,355355.9280866728,145985.7151252608,0.40809380152570746,4323723.190574879,10286591.334878154,74656429.87747107,12.624311963500023,23.613454686342717,12.624311963500023,-0.11589146771976179,1.9725393219206894e+19,3.945078643841379e+19,9.49030510670483e-13,False
198,0.114,0.153,0.036,0.24956190201916834,1.990809761495248,3.1415926535897927,0.005,0.004,0.005,0.011,0.0014,0.0039,0.0013,0.017776659062275334,0.06561355695511044,0.0621929376282019,272448.7243735469,80327.57952761113,176388.15195057902,96060.57242296787,45673.640617892204,24776.020162764777,0.2948355868147733,105210.20435083965,193315.86714602006,62272143.58616504,478.52324104066787,1155.6779555973528,478.52324104066787,-0.1278231075840412,1.2333703233177046e+30,2.4667406466354092e+30,1.5177923163940037e-23,False,334826.43979712913,111310.68620131363,223068.56299922138,111757.87679790775,34415173.89681032,27491655.961904407,0.332442940494056,47617076.05897457,59609247.12346972,65735219.09362634,1.1795352731934265,3.217493519879318,1.1795352731934265,-0.12426296133411421,3892047335.090745,7784094670.18149,0.004809807894991476,False,12091348.141342908,3929358.133166536,8010353.137254722,4080995.0040881857,374884.2302033,124101.51362442381,0.3249727067018457,4086651.903507852,8036626.9007396335,73333818.00882263,13.81870480181763,28.457647932597784,13.81870480181763,-0.11706730092865392,2.0295476763957723e+19,4.059095352791545e+19,9.223730103864533e-13,False
199,0.114,0.153,0.036,0.24956190201916834,1.990809761495248,3.1415926535897927,0.003,0.007,0.004,0.009,0.001,0.0025,0.0033,0.018648950137019123,0.04283170693865161,0.06106573418409388,339844.287114148,105977.11235353493,222910.69973384147,116933.58738030655,53372.67212237027,39112.51300908515,0.31184020556431774,135140.0380319813,241319.51111395232,63700235.179271095,381.51540381688807,916.4331221845607,381.51540381688807,-0.12633157007759216,3.883986155656027e+29,7.767972311312053e+29,4.819790609381842e-23,False,355101.548135349,177198.68036511977,266150.1142502344,88951.43388511462,1181277.1182641017,997181.836706247,0.4990084703814906,1729458.6447674169,2063269.922651526,65563855.92429537,32.62641354175055,90.96353558324424,32.62641354175055,-0.12443466948304513,1.4050174567834352e+21,2.8100349135668705e+21,1.3323677872911609e-14,False,22590368.41580087,10003912.897554688,16297140.656677779,6293227.759123091,582040.7377384921,224758.13425439605,0.4428397409648899,6305256.876998588,16328291.638891721,75421685.75701076,8.517449417878995,15.242859499374845,8.517449417878995,-0.11522061387751442,9.707564586024673e+17,1.9415129172049347e+18,1.9283930417470437e-11,False
200,0.114,0.153,0.036,0.24956190201916834,1.990809761495248,3.1415926535897927,0.008,0.006,0.003,0.006,0.0016,0.0023,0.0011,0.04312314042273105,0.021480961878694495,0.062251748242677096,456501.179343746,140502.45543748228,298501.81739061413,157999.36195313185,118720.65505840487,88913.27022109035,0.3077811444856832,220636.59542746455,362473.60841582634,66106800.8405103,244.61595239577446,591.6548839757874,244.61595239577446,-0.12389216407565071,2.880267968488765e+28,5.76053593697753e+28,6.499395266275211e-22,False,101030.62708503111,35292.9544522877,68161.79076865941,32868.83631637171,2797263.6894704336,2248159.6914854255,0.3493292625273309,3894065.530478439,4845482.274759657,62727331.620962925,13.867451797585735,39.47572662663649,13.867451797585735,-0.12734401504436374,7.755664207472824e+17,1.5511328414945649e+18,2.4137197665111258e-11,False,7412326.053411036,3553028.7810499277,5482677.417230481,1929648.636180554,283619.1628944215,79076.83501361705,0.47934059503694926,1934503.3720882435,5504640.873852889,74656429.87747107,26.80329065649119,46.376301976969366,26.80329065649119,-0.11589146771976179,2.036818770558179e+22,4.073637541116358e+22,9.190802967153472e-16,False
