design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,utilization,check_static_passed,n_buck,P_cr,N_max_comp,check_buckling_passed,n_rod,S_e_rod,sigma_a_eq_rod,sigma_m_eq_rod,n_f_rod,n_y_rod,N_f_rod,t_f_rod,check_fatigue_rod_passed,n_crank,S_e_crank,sigma_a_eq_crank,sigma_m_eq_crank,n_f_crank,n_y_crank,N_f_crank,t_f_crank,check_fatigue_crank_passed,n_pin,S_e_pin,sigma_a_eq_pin,sigma_m_eq_pin,n_f_pin,n_y_pin,N_f_pin,t_f_pin,check_fatigue_pin_passed,D_rod,check_miner_rod_passed,D_crank,check_miner_crank_passed,D_pin,check_miner_pin_passed,sigma_max,tau_max,theta_sigma_max,theta_tau_max,pass_fail,total_mass,volume_envelope,tau_A_max,E_rev,F_A_max,F_B_max,F_C_max,n_static_rod,n_static_crank,n_static_pin
184,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.012,0.005,0.011,0.006,0.0032,0.0019,0.0026,0.05880116718204086,0.0692455337049326,0.061571750512807596,0.07130530371376737,True,12273.658640239917,8075.678680563465,0.6579683301674102,True,1071.3360927234064,61667681.255241424,45974.49436093351,90752.71719017463,1071.3360927234064,2523.272405588702,5.470715558387616e+32,1.0941431116775233e+33,True,9.01589215049215,61982933.66479495,6068654.485237833,6282276.178101502,9.01589215049215,27.93311770618603,1.880454011271786e+16,3.760908022543572e+16,True,44.36289735185493,70415716.0327349,1229508.0785496791,2453955.701072674,44.36289735185493,93.66184131050996,1.6844039182709168e+23,3.3688078365418337e+23,True,3.421855843208442e-26,True,9.95504271191366e-10,True,1.111372385028441e-16,True,3634589.1399289104,7130530.371376736,4.71238898038469,0.5235987755982988,1,0.18961845139978106,0.0011602800961802693,0.10935250705757268,0.07299310823648397,1.5728700367076789,0.9789849448933754,0.33449493239717915,1792.5399156999656,1759.3569510284194,49.52416712594939
185,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.005,0.01,0.009,0.011,0.0037,0.002,0.0033,0.04838779190618093,0.10374553515157363,0.06106573418409388,0.044318480966083755,True,47276.59706841338,40714.88001450746,0.8612058087765805,True,354.4394649343717,60344367.08739388,137817.79046684696,259613.05643761496,354.4394649343717,868.0755474497284,5.063191817248562e+28,1.0126383634497123e+29,True,21.400231815453616,62590486.07795339,2579795.16488836,2662014.0462914193,21.400231815453616,65.8169700767019,1.869605075447334e+19,3.739210150894668e+19,True,20.132217424812325,70030306.25476688,2710560.0234487574,5296625.643879797,20.132217424812325,43.08629952315102,1.9816383062887193e+20,3.9632766125774386e+20,True,3.6972725260432294e-22,True,1.0012809788463443e-12,True,9.446728971978475e-14,True,7977326.573895075,3020213.4843341517,4.71238898038469,0.5235987755982988,1,0.21319906124184845,0.0015981216419086728,0.12936733474133605,0.08549922302218761,1.7419762236383878,1.25307552799177,0.36611796770594374,1504.6384023239766,541.7235898977881,22.5639502573494
187,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.003,0.004,0.012,0.002,0.0014,0.0012,0.0023,0.010427964962826802,0.039931542617621225,0.061751858019637895,0.36918571242428794,True,328.6512391362078,128.42080486287506,0.3907510137506335,True,705.0766399316138,65097141.432109386,69193.3946639358,171639.0229597289,705.0766399316138,1432.5313984063064,1.8125420703917445e+32,3.625084140783489e+32,True,1.8655116732911579,67556481.57072048,31703783.235631187,32241685.55846952,1.8655116732911579,5.395221999401903,150606061002.66028,301212122005.32056,True,40.24005688328529,73964587.8866962,1324580.1927432923,3353255.1723305765,40.24005688328529,73.75206117254022,3.9993557876095664e+23,7.998711575219133e+23,True,1.0328036135433838e-25,True,0.00012429778639300136,True,4.68075384990667e-17,True,4638662.95748651,36918571.242428795,0.2617993877991494,0.5235987755982988,1,0.11211136560008592,0.0014241433251508593,0.046873924155890534,0.046059088840411586,0.4700896810941397,0.3934653156824054,0.27211109501048164,801.1585068425126,680.3836718897902,38.80428512476668
188,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.007,0.003,0.006,0.001,0.0014,0.0023,0.0018,0.018351587201579627,0.009965284318596515,0.0620030283522924,0.10825054911801055,True,31.10930209575084,8.026300303929691,0.25800322614842547,True,157.95376885208788,70108734.45149384,367964.17371005623,522841.7261862491,157.95376885208788,387.2897564330904,3.4294084846154066e+27,6.858816969230813e+27,True,6.400254197799203,65563855.92429537,8907971.637836931,9841938.395213448,6.400254197799203,18.400088287990187,2672140710447533.0,5344281420895066.0,True,100.21087879284111,72754613.06381544,481102.5424578622,1625914.4176992846,100.21087879284111,163.73859656747567,1.3241185167903943e+27,2.6482370335807886e+27,True,5.4586673136138134e-21,True,7.005619100374678e-09,True,1.4137707284221405e-20,True,2065272.8471368537,10825054.911801055,0.5235987755982988,0.5235987755982988,1,0.09031989987246854,0.0012938863137041345,0.03216003844699572,0.03781196804161821,0.37091139657478334,0.2629319223367606,0.24380894423597663,348.8328473389876,1568.8455321291963,87.15555440993624
189,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.008,0.002,0.006,0.006,0.0033,0.0016,0.0037,0.013993767757355946,0.05967642469673623,0.06072267226632187,0.6421980522669137,True,3584.1429061374724,1733.6808656488136,0.48370863301239053,True,230.831181365596,63700235.179271095,216331.22917346453,452130.61981240107,230.831181365596,516.1102320549859,9.371869316184784e+27,1.8743738632369568e+28,True,1.0860024719096035,66524680.9639886,53273669.08540704,57958853.39198614,1.0860024719096035,3.101610862687372,1812501900.8815744,3625003801.763149,True,158.92454547458743,71722496.3373247,303966.52202395094,992179.7828173054,158.92454547458743,266.1736554827068,3.8624895242778656e+28,7.724979048555731e+28,True,1.9974670333560274e-21,True,0.010328265030174515,True,4.846615086548334e-22,True,1224743.1376304566,64219805.22669137,0.5235987755982988,0.5235987755982988,1,0.13439286472041406,0.0015891355396500443,0.06047094218632894,0.05100304046876727,0.6046527053586163,0.49249843759543754,0.28750164241387444,411.5995210970861,520.5067245749676,146.9695926186211
190,0.111,0.212,0.079,0.2502615072655407,1.522833584293795,3.1415926535897927,0.012,0.01,0.012,0.002,0.0027,0.0012,0.0036,0.10518639097461614,0.03995924815657439,0.06081211340916958,0.06395828456011919,True,331.2262283989011,128.42080486287506,0.3877132722358442,True,382.731008072132,65097141.432109386,136916.25821073583,246108.0223537391,382.731008072132,900.7261876233085,7.67987537553837e+29,1.535975075107674e+30,True,31.465786352349202,59726494.11781941,1680017.7116940746,1763931.9403629592,31.465786352349202,100.1756804992591,1.7238635127237086e+20,3.447727025447417e+20,True,16.38553264944047,73964587.8866962,3245627.8656044006,8282779.775998102,16.38553264944047,29.926075718818304,1.8245422863682712e+20,3.6490845727365425e+20,True,2.437539554303992e-23,True,1.0859328399162155e-13,True,1.0260107501954327e-13,True,11512491.220821455,1987972.5707631113,0.2617993877991494,0.5235987755982988,1,0.2059577525403601,0.0020580607808582544,0.09130776718759262,0.04553628082145657,1.39927100793686,0.3906096247135763,0.26858998160232495,619.0141457267656,2863.5889867127344,15.63519107614628
191,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.012,0.011,0.007,0.008,0.0033,0.0036,0.0036,0.1275561361762949,0.06451177072733565,0.06081211340916958,0.028012505685747344,True,17454.69949366735,9971.700082076766,0.5712902754753554,True,272.8151743148497,62212142.78443916,172940.45694316045,427761.58323229384,272.8151743148497,574.3279977861099,2.4450461543888256e+28,4.890092308777651e+28,True,22.983739525762356,59422718.22223732,2267370.230846678,2585208.325820424,22.983739525762356,71.09622151835012,1.5459358551813677e+19,3.0918717103627354e+19,True,75.21203137864015,66376636.79336509,532360.8963572263,2548037.4057519943,75.21203137864015,111.99850349345098,2.6760059959555717e+25,5.352011991911143e+25,True,7.656297189481617e-22,True,1.210916994858353e-12,True,6.995500020662434e-19,True,3054731.8297322704,2801250.5685747345,4.71238898038469,0.5235987755982988,1,0.25288002031280016,0.0016886293291955015,0.13662949583399195,0.06924244183044058,1.9595308928712143,0.6629185931462074,0.3177036433458713,972.7154159334066,2365.0201102134097,58.9249760807239
192,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.008,0.004,0.006,0.011,0.0018,0.0016,0.0027,0.030733394348351598,0.0761186564501679,0.0615068137926579,0.1497292136233592,True,34939.749881310905,22219.30715833288,0.6359320611570225,True,545.2899181550991,61667681.255241424,87683.13006091306,199006.446854084,545.2899181550991,1203.3921976252798,3.592124977388688e+30,7.184249954777376e+30,True,4.614417568542512,64102902.708237305,12048916.210079996,13886237.269412708,4.614417568542512,13.302408265013602,158485184487752.2,316970368975504.4,True,48.28534794780054,71722496.3373247,1087709.3645297308,2678085.5380099067,48.28534794780054,91.61412369200812,8.232609275828317e+23,1.6465218551656635e+24,True,5.211399970167127e-24,True,1.1811829642313784e-07,True,2.2738841809198458e-17,True,3697495.7263329756,14972921.36233592,4.71238898038469,0.5235987755982988,1,0.16835886459117738,0.0012709471629633986,0.09508157986894206,0.07403544862633266,1.0489224474000474,0.7434256262737495,0.3319745069485448,840.6695577362633,701.1476879684434,48.68159784961175
193,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.009,0.003,0.009,0.009,0.0031,0.0011,0.0022,0.025936606609805728,0.09358350354602345,0.061806992970708394,0.29318494981143617,True,24991.8925790522,18254.55475404733,0.730419062754295,True,622.4854009088181,60995707.2036315,75073.46551911377,181445.8147644339,622.4854009088181,1344.928145824551,8.0382303720413e+30,1.60764607440826e+31,True,2.365457683119884,64688228.512790635,23722924.51182285,27059639.6184483,2.365457683119884,6.793670345494582,834465854438.3612,1668931708876.7224,True,16.448555003294114,74656429.87747107,3536486.4919565707,6484497.727497969,16.448555003294114,34.42775604119043,1.1173643799835599e+20,2.2347287599671198e+20,True,2.3288708003582727e-24,True,2.2433512288647846e-05,True,1.6753711085971287e-13,True,9897016.9578097,29318494.981143616,4.71238898038469,0.5235987755982988,1,0.18132710312653755,0.0012291789463401883,0.10528482036576434,0.08069189049737449,1.120429508794502,0.8621662242921144,0.3503279887808458,1242.8397173842689,476.4845628146481,18.187298331136297
194,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.006,0.011,0.007,0.001,0.0021,0.0032,0.0012,0.0631825980705543,0.00807476708572184,0.062223568156574406,0.11350622187906229,True,68.36166903118689,19.475976722806184,0.2848961559718672,True,6.65644809641144,69532921.06363171,8886650.096178113,10831439.690550594,6.65644809641144,17.496623848026235,8706648646968699.0,1.7413297293937398e+16,True,50.33755006780132,61667681.255241424,1069579.4611528055,1217951.6078179851,50.33755006780132,150.81762371657007,1.2570684202603082e+22,2.5141368405206164e+22,True,36.33225269433232,73964587.8866962,1396121.9031055588,4177085.166599233,36.33225269433232,61.90331629258383,2.546252560340664e+23,5.092505120681328e+23,True,2.150081019580082e-09,True,1.4891790851068826e-15,True,7.35198082530173e-17,True,5554261.365825832,11350622.187906228,4.71238898038469,0.0,1,0.13348093331285055,0.0014081855890110896,0.06320694072044106,0.049520824326413526,0.9181664119116268,0.2983613958405839,0.26836014789751705,118.88000875084313,1215.6545252932212,32.407549473184865
195,0.122,0.147,0.017,0.25013198507454176,1.5571869686249737,3.1415926535897927,0.004,0.005,0.008,0.003,0.0023,0.0014,0.004,0.019098528669299373,0.027693765426257937,0.06043964618415997,0.22972915557454643,True,1610.9508767600498,600.9729960180193,0.37305482413386704,True,603.3986921064447,65097141.432109386,82631.56848205642,187365.92324931035,603.3986921064447,1277.7896482951655,4.376896570464686e+31,8.753793140929371e+31,True,3.1000092185927652,65735219.09362634,18276824.17001164,21514109.506197773,3.1000092185927652,8.670316781389625,8645832000790.48,17291664001580.96,True,38.811280252381536,72754613.06381544,1515432.5838446831,2384250.968533874,38.811280252381536,88.46871685000494,7.66110601632158e+22,1.532221203264316e+23,True,4.277003054246845e-25,True,2.165205152990302e-06,True,2.443511414685821e-16,True,3871333.06231905,22972915.557454642,4.71238898038469,0.5235987755982988,1,0.10723194027971727,0.0011217749607376475,0.053775003330831864,0.05540951029004429,0.6004316164840814,0.41716179673060155,0.28009973972670604,1064.0339683721804,778.4044804030686,46.49561200300714
197,0.114,0.153,0.036,0.24956190201916834,1.990809761495248,3.1415926535897927,0.004,0.008,0.006,0.002,0.0013,0.0011,0.002,0.0286117943483516,0.014402045978871708,0.06190991154604,0.08102491203425188,True,401.15020517636214,123.28046165485618,0.3073174588073737,True,201.01062190347866,67556481.57072048,279997.7997790342,400993.3714943327,201.01062190347866,506.6144974462648,8.904267203735724e+27,1.7808534407471448e+28,True,41.02227754114573,64102902.708237305,1360886.3885949524,1520137.7011632326,41.02227754114573,119.74908548194651,5.270043727490887e+21,1.0540087454981773e+22,True,12.624311963500023,74656429.87747107,4323723.190574879,10286591.334878154,12.624311963500023,23.613454686342717,1.9725393219206894e+19,3.945078643841379e+19,True,2.1023627853560093e-21,True,3.5521526894261185e-15,True,9.49030510670483e-13,True,14584484.166165339,1659291.521954793,1.5707963267948966,0.7853981633974483,1,0.1049237518732633,0.0012620490577582586,0.046312354841090766,0.04362287858113765,0.553209067721096,0.47644089503410686,0.26172915756747267,304.3558480785346,914.2601512835836,12.341883192384921
198,0.114,0.153,0.036,0.24956190201916834,1.990809761495248,3.1415926535897927,0.005,0.004,0.005,0.011,0.0014,0.0039,0.0013,0.017776659062275334,0.06561355695511044,0.0621929376282019,0.6190682985871473,True,28274.297421806492,17092.32233985558,0.6045180216104383,True,478.52324104066787,62272143.58616504,105210.20435083965,193315.86714602006,478.52324104066787,1155.6779555973528,1.2333703233177046e+30,2.4667406466354092e+30,True,1.1795352731934265,65735219.09362634,47617076.05897457,59609247.12346972,1.1795352731934265,3.217493519879318,3892047335.090745,7784094670.18149,True,13.81870480181763,73333818.00882263,4086651.903507852,8036626.9007396335,13.81870480181763,28.457647932597784,2.0295476763957723e+19,4.059095352791545e+19,True,1.5177923163940037e-23,True,0.004809807894991476,True,9.223730103864533e-13,True,12091348.141342908,61906829.85871473,1.5707963267948966,0.5235987755982988,1,0.14558315364558766,0.0012993510003520988,0.07439595038352559,0.05949402090336737,0.7681288740570557,0.6095856293194559,0.31291137848913164,660.6747761946096,537.5919539360802,14.88667747350202
199,0.114,0.153,0.036,0.24956190201916834,1.990809761495248,3.1415926535897927,0.003,0.007,0.004,0.009,0.001,0.0025,0.0033,0.018648950137019123,0.04283170693865161,0.06106573418409388,0.1255020467544493,True,16042.719736965159,7489.288045532512,0.4668340635706499,True,381.51540381688807,63700235.179271095,135140.0380319813,241319.51111395232,381.51540381688807,916.4331221845607,3.883986155656027e+29,7.767972311312053e+29,True,32.62641354175055,65563855.92429537,1729458.6447674169,2063269.922651526,32.62641354175055,90.96353558324424,1.4050174567834352e+21,2.8100349135668705e+21,True,8.517449417878995,75421685.75701076,6305256.876998588,16328291.638891721,8.517449417878995,15.242859499374845,9.707564586024673e+17,1.9415129172049347e+18,True,4.819790609381842e-23,True,1.3323677872911609e-14,True,1.9283930417470437e-11,True,22590368.41580087,2178458.9549703486,1.0471975511965976,0.7853981633974483,1,0.12254639125976462,0.001398822847269006,0.05938113940249747,0.051796563065602985,0.6336583522943473,0.46863591330689347,0.2861383685960843,529.6543353089852,506.8972550110989,7.967997541558407
200,0.114,0.153,0.036,0.24956190201916834,1.990809761495248,3.1415926535897927,0.008,0.006,0.003,0.006,0.0016,0.0023,0.0011,0.04312314042273105,0.021480961878694495,0.062251748242677096,0.05045423380955859,True,4782.916778396786,1664.2862323405586,0.3479647063602935,True,244.61595239577446,66106800.8405103,220636.59542746455,362473.60841582634,244.61595239577446,591.6548839757874,2.880267968488765e+28,5.76053593697753e+28,True,13.867451797585735,62727331.620962925,3894065.530478439,4845482.274759657,13.867451797585735,39.47572662663649,7.755664207472824e+17,1.5511328414945649e+18,True,26.80329065649119,74656429.87747107,1934503.3720882435,5504640.873852889,26.80329065649119,46.376301976969366,2.036818770558179e+22,4.073637541116358e+22,True,6.499395266275211e-22,True,2.4137197665111258e-11,True,9.190802967153472e-16,True,7412326.053411036,5045423.380955859,1.5707963267948966,0.5235987755982988,1,0.12685585054410264,0.001280700029055179,0.05730445731671599,0.04600703620358271,0.7292435728091602,0.4673027834926728,0.27001555043142716,394.3034720277464,1781.637956661452,24.283875089003516
